079,093,107,075,068,110,074,096,083,097,085,107
065,086,074,083,117,062,073,107,078,065,069,082
109,061,114,082,061,103,109,074,118,119,062,105
081,097,077,102,091,087,110,075,093,065,083,110
101,072,062,080,066,080,078,070,102,091,093,088
119,085,081,107,095,081,109,064,114,106,082,105
081,101,118,074,102,084,094,082,067,094,072,084
076,064,101,070,092,104,095,093,120,110,083,082
090,118,084,090,110,091,092,106,114,118,085,090
082,081,071,108,097,098,103,098,065,072,095,112
117,067,101,095,069,084,090,096,092,110,062,098
088,120,113,092,102,090,080,077,087,112,118,107
066,089,107,076,113,073,070,109,102,116,119,098
091,104,097,091,083,107,097,116,089,081,095,094
111,081,067,079,071,078,104,108,075,111,078,093
113,107,080,073,117,077,079,083,098,086,105,086
103,086,109,067,106,098,075,061,105,070,077,081
108,081,085,096,075,063,076,089,092,114,118,083
097,076,116,086,102,100,110,087,077,088,106,105
093,080,089,063,067,096,073,083,084,095,094,096
089,114,101,065,103,093,091,078,090,117,067,103
111,112,079,115,114,065,080,106,084,119,104,065
062,119,075,081,088,100,091,063,107,120,073,116
088,116,095,102,120,093,097,115,091,098,075,099
104,089,063,081,071,072,109,100,110,078,085,078
083,106,083,105,110,063,074,094,075,089,076,096
079,070,071,093,085,067,114,078,083,092,065,079
086,062,069,092,072,088,106,112,068,071,075,074
116,109,085,109,113,116,120,066,062,091,105,088
081,117,097,084,119,078,112,068,119,095,075,071
109,065,111,092,080,071,064,077,083,077,085,105
085,098,081,099,066,061,063,085,071,069,111,093
118,061,108,076,064,093,090,078,104,094,106,075
071,096,109,097,066,098,073,117,115,092,076,069
102,094,086,073,114,120,061,108,080,102,083,108
063,074,113,112,106,065,084,105,084,062,092,099
088,090,111,119,080,091,071,077,077,082,089,096
105,087,094,070,086,070,083,098,089,111,083,117
106,076,102,064,097,119,100,074,106,079,075,104
077,104,098,070,103,075,088,094,062,092,083,086
095,078,083,085,118,116,085,120,105,078,089,070
116,090,097,095,096,120,102,093,116,103,073,074
107,115,068,076,083,061,108,110,109,068,101,109
094,078,096,109,074,069,114,107,097,094,100,120
118,106,118,067,062,116,061,099,115,063,090,109
108,086,114,096,074,066,067,093,077,070,108,089
100,077,068,104,094,081,088,070,099,069,110,103
089,092,103,074,099,073,071,097,090,075,078,116
103,099,061,104,074,061,104,117,079,119,113,075
091,096,071,090,084,117,075,096,111,068,078,073
084,068,065,115,067,107,097,077,099,074,105,079
072,080,072,096,075,105,091,088,080,105,062,108
117,085,095,106,086,067,065,113,076,113,110,115
087,062,094,065,104,087,084,063,069,115,089,090
098,088,080,088,107,080,074,120,094,072,097,100
076,072,093,106,093,073,106,070,074,108,092,112
096,079,079,098,062,114,079,109,088,073,108,101
115,074,106,063,063,079,119,063,093,068,088,071
100,106,096,088,118,066,095,110,086,090,080,112
117,119,101,100,119,105,093,070,094,098,088,081
091,109,086,096,112,091,077,090,102,117,101,120
097,068,078,108,081,103,111,078,100,073,110,100
096,105,115,071,098,113,107,099,119,104,096,097
118,111,105,109,063,109,080,087,068,082,099,064
099,067,080,089,091,068,078,066,080,099,114,101
081,072,084,088,077,069,102,119,096,063,074,062
111,063,096,087,068,095,118,077,100,105,073,094
099,108,108,116,062,071,102,120,085,101,081,080
081,093,062,107,100,099,081,074,120,103,067,106
100,090,119,074,062,070,103,066,091,094,110,073
115,068,112,099,064,116,094,110,075,064,111,083
089,091,079,073,070,117,095,099,071,082,063,099
085,068,075,068,100,096,112,069,114,061,094,109
105,095,081,115,069,087,097,114,077,112,078,082
106,069,106,064,095,073,118,098,085,082,107,086
088,065,070,112,118,086,114,080,072,116,114,104
109,073,100,081,068,100,067,104,080,065,109,106
066,096,069,088,078,120,087,086,110,104,072,078
075,086,089,079,085,110,118,068,069,109,081,065
067,119,064,112,101,115,066,110,101,102,115,083
068,061,083,093,085,075,061,090,088,089,077,106
105,108,072,090,117,105,081,106,116,114,113,088
097,073,078,103,069,114,079,062,072,095,091,077
062,096,072,068,101,097,095,113,086,092,080,085
083,091,078,117,084,083,070,092,065,102,071,095
097,078,067,073,111,076,101,104,070,099,096,077
110,076,068,098,073,061,080,120,095,090,062,111
086,099,120,105,063,116,100,108,082,072,105,110
088,104,095,116,081,113,081,091,103,097,118,104
097,102,097,099,114,075,098,101,070,095,087,114
091,103,114,077,105,077,103,112,089,071,065,095
108,066,111,101,085,102,072,097,111,095,114,063
080,076,076,116,114,088,090,063,077,120,096,073
086,063,066,100,078,086,092,103,094,068,099,082
081,085,083,068,085,088,077,098,078,101,106,089
115,073,113,115,113,066,107,093,082,103,088,095
088,075,120,112,062,112,117,113,097,089,096,101
116,106,072,069,072,118,099,119,114,090,064,104
108,075,065,120,102,110,088,074,113,085,072,085
077,116,110,114,066,107,090,092,095,063,088,106
112,085,112,083,116,082,116,107,104,098,076,102
090,120,064,082,073,064,091,072,089,117,082,065
064,110,111,115,082,092,100,087,070,116,068,119
106,103,085,076,119,086,084,092,075,079,075,070
070,118,066,093,080,061,103,095,110,111,090,103
102,074,096,115,077,075,064,065,090,091,091,076
113,067,080,113,089,087,089,110,118,097,066,084
072,083,096,068,118,075,083,067,084,096,101,113
077,079,119,093,090,104,088,097,072,117,067,089
075,098,071,107,079,086,117,082,093,094,086,064
089,082,084,111,107,092,068,087,118,079,077,103
072,114,068,077,079,061,069,104,100,080,120,084
074,076,114,073,076,104,087,072,116,087,113,096
115,084,103,063,092,067,091,115,083,064,071,083
110,098,094,079,087,097,080,096,100,063,070,110
096,082,107,111,114,066,083,062,090,067,113,074
069,097,120,067,071,105,115,100,096,098,119,081
113,090,110,080,111,087,116,071,081,110,093,086
116,105,065,087,068,078,093,109,107,105,078,089
118,087,069,107,111,082,119,114,102,075,113,110
090,068,092,109,067,110,065,066,100,078,108,111
096,118,081,116,119,080,099,072,107,101,107,104
115,093,095,075,101,106,095,085,079,117,091,095
118,102,087,081,078,104,072,093,096,116,066,085
066,081,104,100,061,077,103,064,065,103,103,102
062,104,080,118,102,114,090,082,112,118,109,108
091,064,068,114,069,065,105,065,075,109,094,090
102,067,100,076,062,120,085,074,090,081,076,066
103,109,098,111,119,075,101,079,078,083,061,081
112,097,079,114,068,117,081,084,067,061,091,106
101,089,070,120,072,067,093,099,076,093,063,088
073,087,088,064,075,115,067,075,112,065,098,067
107,097,062,073,067,111,119,066,104,063,081,068
