004,031,034,028,049,059,048,045,058,052,010,052
028,059,025,039,038,043,005,002,028,033,034,022
056,057,035,052,044,057,014,020,011,036,054,010
020,058,041,022,055,014,019,029,003,016,043,036
028,044,013,030,060,003,030,056,044,022,010,039
005,038,004,011,040,036,001,054,046,018,024,050
060,027,003,022,047,019,053,010,011,012,005,036
036,009,024,044,007,029,044,048,028,032,010,044
056,043,002,029,038,031,054,032,053,012,036,055
031,041,013,007,022,048,033,029,013,044,058,007
024,054,023,030,051,052,010,035,038,035,044,006
025,012,046,019,018,059,024,034,027,030,050,013
059,056,056,024,046,052,054,014,054,058,038,058
035,034,050,041,018,053,006,046,005,001,043,037
004,056,029,017,051,014,053,030,007,023,047,030
043,040,025,044,020,060,027,003,044,047,018,057
009,008,041,042,051,036,048,035,001,053,007,008
016,012,043,021,041,016,032,030,048,057,015,021
051,043,028,026,058,036,037,035,047,017,019,055
015,005,003,039,016,056,059,003,005,029,004,047
056,036,044,033,021,058,052,054,054,038,056,026
021,031,035,046,010,001,049,058,051,011,016,060
039,019,044,003,027,053,018,010,014,022,033,035
023,008,040,029,023,020,039,005,020,053,056,041
002,040,034,026,042,025,017,035,018,028,003,025
008,029,013,032,009,039,030,016,014,041,053,007
049,001,026,059,058,017,006,042,007,048,028,006
060,045,021,006,013,031,022,046,041,052,024,026
022,028,032,014,054,034,011,052,023,055,042,014
005,051,006,004,047,035,046,037,004,007,043,047
023,024,010,002,034,001,052,020,009,054,046,049
043,054,039,006,056,053,012,022,059,058,019,015
015,003,019,033,049,044,053,055,043,005,037,059
027,005,037,027,019,038,034,049,040,031,019,034
051,037,004,039,001,012,032,047,034,012,040,047
038,009,056,018,008,043,057,007,049,052,030,011
017,043,031,043,023,059,041,051,001,037,060,050
001,015,003,028,043,033,009,017,046,032,056,058
052,055,021,040,028,040,025,054,047,039,027,019
034,008,057,006,060,006,040,017,031,032,032,034
053,036,028,029,027,035,043,004,038,003,004,059
017,042,016,008,055,058,026,012,012,048,045,036
057,034,025,052,031,006,024,003,042,052,024,037
041,008,055,003,014,059,007,021,007,034,056,015
006,043,006,050,007,060,001,055,032,045,057,055
053,046,047,036,037,011,031,016,021,039,008,033
049,055,049,029,056,060,047,011,054,005,042,029
018,019,038,013,021,055,052,038,025,023,025,026
032,009,016,023,016,010,001,016,026,013,027,029
035,051,051,055,006,023,035,030,033,055,049,011
028,041,038,027,046,041,033,005,014,017,039,031
057,046,010,024,060,039,036,052,027,024,054,028
056,020,045,055,016,004,055,035,011,021,013,043
034,055,050,032,038,051,052,056,003,008,036,016
052,016,030,036,052,021,005,059,010,019,048,033
031,025,004,060,005,019,013,060,047,045,046,020
041,024,033,026,048,010,054,002,043,011,023,014
058,010,010,040,027,036,022,050,060,008,004,026
023,027,011,032,022,037,031,027,036,033,015,017
015,052,049,014,035,029,018,045,014,009,005,013
026,019,023,054,042,032,044,058,051,010,016,035
056,034,022,030,049,053,027,057,045,024,052,012
005,018,056,055,023,046,002,009,019,040,017,004
036,023,008,015,027,008,058,040,032,053,015,018
049,020,047,049,032,026,010,004,030,009,052,031
014,026,048,053,007,011,022,018,048,055,048,009
036,060,043,046,059,010,050,008,026,037,021,003
026,055,003,047,002,008,012,010,014,030,023,044
053,008,025,001,038,017,032,023,060,048,048,054
036,034,032,060,005,058,022,033,008,026,006,005
014,002,014,013,049,019,029,055,024,051,008,046
050,010,003,006,032,033,025,034,039,007,048,038
032,043,015,031,034,051,027,051,010,011,021,047
021,026,007,054,020,026,052,004,013,018,020,055
006,020,048,019,001,007,046,011,042,020,021,014
032,017,046,047,030,058,014,005,058,011,040,051
059,020,034,014,012,060,007,018,030,012,047,012
015,043,030,055,057,050,012,028,058,037,024,017
001,046,009,050,035,040,047,005,004,015,018,012
