015,016,060,057,018,008,025,011,044,058,004,059
008,019,043,007,028,040,056,031,043,022,018,036
029,009,056,016,008,051,014,054,051,037,051,059
020,007,021,057,045,057,042,043,053,048,033,053
049,039,032,047,034,024,056,040,005,052,037,029
044,046,035,043,029,028,034,023,056,026,010,043
012,028,033,001,037,039,048,035,055,028,044,031
023,015,003,051,029,043,019,033,047,041,023,038
031,022,015,036,045,044,007,013,023,048,051,041
007,008,006,055,051,007,014,027,039,013,054,010
020,001,010,058,046,040,028,050,044,004,057,007
004,018,003,038,013,030,043,037,032,034,038,030
048,010,054,044,012,009,030,001,001,027,024,019
035,005,038,022,030,049,041,026,028,059,057,039
034,047,023,045,044,007,020,057,030,022,036,019
044,053,005,059,038,004,033,015,047,033,039,003
010,019,021,035,060,030,054,035,044,005,018,024
026,006,057,058,005,006,050,012,028,007,053,005
037,005,028,037,037,054,025,022,043,004,026,025
033,008,017,019,003,046,047,029,060,035,040,039
028,004,042,059,016,050,002,011,039,030,041,043
046,035,018,033,012,035,025,024,003,016,005,038
006,027,045,030,008,048,015,022,036,022,056,001
049,025,001,019,018,030,016,055,030,009,039,002
009,037,044,032,047,013,012,026,047,055,014,004
034,017,045,049,018,015,004,045,007,005,032,002
003,031,024,009,006,009,039,059,054,048,003,018
033,059,008,049,026,035,041,042,028,049,014,005
030,051,042,028,008,058,002,024,003,007,003,044
035,019,008,010,012,043,021,015,050,026,007,059
024,037,058,004,011,049,034,028,035,033,057,034
018,055,049,037,013,022,050,043,043,019,023,052
042,010,052,018,045,053,038,039,001,054,025,017
013,014,058,048,055,005,030,011,007,052,024,033
008,046,047,009,045,019,002,019,016,027,037,053
051,043,056,057,046,058,050,037,054,025,013,003
019,007,035,039,016,031,036,057,042,032,014,042
024,035,050,059,008,030,035,015,052,038,050,025
005,033,018,039,060,056,024,029,058,037,054,040
008,059,053,042,004,024,044,047,046,009,056,051
031,019,009,020,006,012,006,008,048,027,048,004
041,030,015,057,008,055,047,021,008,020,009,050
047,048,038,060,057,004,006,051,023,011,038,051
044,012,030,006,020,038,014,040,018,040,037,015
043,003,040,008,031,050,033,041,059,055,028,010
038,036,004,022,025,012,053,051,040,005,050,048
040,037,029,044,054,003,007,004,017,043,027,049
010,001,001,007,047,037,057,037,026,005,041,014
037,033,030,012,017,003,014,008,012,007,053,025
060,016,025,041,051,027,001,055,023,002,039,009
057,047,039,051,038,047,034,015,038,050,030,058
024,006,021,041,036,046,005,050,012,016,047,006
036,059,045,026,057,041,060,040,031,040,041,040
023,039,057,051,026,031,006,048,014,023,008,023
054,045,003,021,059,030,009,054,006,046,002,051
025,023,039,060,017,038,033,027,041,031,009,019
010,059,040,043,034,058,058,055,029,035,049,018
048,044,023,020,049,005,026,007,027,020,031,028
009,027,053,027,046,015,044,024,033,016,017,045
008,028,060,045,024,054,006,004,032,015,022,008
038,001,042,052,016,032,055,054,026,058,019,027
025,033,051,049,036,009,040,020,007,050,028,032
044,006,010,031,041,013,018,059,006,016,045,003
057,052,057,014,002,058,028,024,010,026,018,037
043,016,040,003,020,043,035,017,006,001,049,024
017,021,039,029,002,022,020,015,022,039,004,013
012,059,005,008,060,023,060,028,004,002,022,023
041,008,014,039,024,011,018,009,042,048,031,024
003,053,031,059,002,041,004,052,014,010,026,004
011,052,053,021,043,008,001,048,028,015,002,044
022,037,052,026,055,056,026,018,029,005,026,029
025,020,018,056,022,006,048,024,003,037,051,013
031,058,025,001,008,017,031,032,032,052,045,037
035,014,034,029,023,013,001,039,042,058,054,031
006,021,036,030,024,001,008,016,032,045,058,006
005,004,013,018,016,047,013,040,056,024,026,028
030,033,014,047,041,006,029,038,059,017,009,060
