048,060,002,019,039,009,009,011,045,053,015,022
039,024,042,027,059,028,045,042,024,022,013,046
060,001,021,015,041,032,021,035,029,043,053,015
023,005,017,060,055,004,026,020,047,046,025,020
052,021,026,045,043,018,025,034,056,032,040,047
030,044,052,030,022,004,041,047,027,037,043,050
014,018,034,035,030,015,009,057,044,054,034,033
056,029,058,040,016,047,006,025,052,038,018,002
037,028,043,014,022,034,045,024,003,016,039,010
058,011,037,033,050,007,011,013,019,049,058,026
027,045,014,049,058,027,033,006,021,027,008,031
052,007,052,017,033,038,029,011,060,054,033,018
004,025,041,038,036,030,009,046,007,017,045,039
006,005,001,032,043,047,011,057,020,023,024,043
013,026,020,053,060,036,043,056,041,012,027,022
028,004,018,001,056,046,042,019,007,020,060,059
057,048,006,034,029,019,027,036,024,019,012,051
007,003,044,017,052,003,040,029,057,013,002,060
032,049,035,012,026,046,016,013,017,003,010,013
020,036,019,023,032,005,038,014,032,038,025,016
044,024,034,043,009,013,027,051,044,003,026,027
059,041,012,006,012,007,008,024,028,010,034,039
053,022,055,033,042,051,042,034,039,005,023,013
032,017,059,043,030,010,043,019,018,007,008,039
010,005,029,038,011,016,036,039,016,001,047,055
018,044,002,055,031,047,032,011,046,042,006,021
057,030,020,040,018,034,040,034,051,052,029,012
019,054,012,009,005,060,026,022,045,043,011,033
026,030,056,059,050,011,002,051,014,040,025,005
053,012,028,029,033,004,035,059,017,006,020,051
020,018,013,021,059,023,047,052,005,055,028,045
055,052,005,004,030,022,049,036,017,034,044,058
020,058,028,060,013,044,032,043,037,048,039,003
019,010,027,030,032,053,033,003,049,006,027,050
029,023,041,060,038,024,018,008,051,014,020,030
022,039,020,021,019,058,028,011,037,050,015,025
023,028,042,024,005,001,051,060,033,005,041,054
033,030,052,005,030,006,047,057,008,051,017,028
060,020,039,004,059,029,044,060,012,014,031,015
002,007,001,054,004,037,056,031,018,040,003,010
018,029,051,023,055,040,044,051,054,031,011,023
054,028,026,012,051,018,039,027,016,019,044,020
047,008,053,033,049,035,036,005,002,014,009,025
025,033,013,003,038,011,044,026,019,009,027,019
007,048,015,002,039,042,054,010,023,007,034,037
050,057,009,060,041,005,051,048,017,049,052,022
045,005,014,008,007,027,011,035,010,048,030,054
051,033,054,025,060,014,028,041,038,016,040,021
032,027,045,021,058,008,014,016,058,056,019,057
050,015,026,029,050,016,023,001,033,012,042,002
051,007,007,024,057,021,052,054,013,048,004,016
029,030,035,039,049,022,011,044,005,028,050,035
022,008,042,023,059,026,033,043,003,021,029,060
056,010,004,036,009,052,044,031,008,052,011,040
043,042,045,013,012,037,021,028,036,051,060,056
036,014,014,035,022,058,030,025,055,042,016,022
045,044,015,046,040,001,012,021,045,008,047,030
036,026,028,040,048,031,033,047,009,020,031,029
