002,028,007,024,056,058,050,032,011,037,057,015
003,058,002,040,049,060,051,041,018,017,037,046
015,021,012,053,020,004,016,002,037,022,025,045
036,027,031,025,042,032,028,014,015,043,002,033
011,031,033,038,004,044,043,035,001,053,043,006
004,001,003,002,058,001,020,039,037,006,030,049
038,003,004,052,048,050,058,054,027,034,013,035
030,004,008,027,053,021,005,017,018,047,011,060
025,022,054,013,028,001,036,006,050,023,023,054
044,002,027,012,014,029,042,044,001,033,004,029
052,043,059,013,033,058,013,022,002,019,023,022
029,035,054,060,003,036,006,011,010,046,025,015
034,018,008,057,046,060,058,037,036,023,035,008
039,014,046,029,051,015,017,045,029,033,017,004
006,033,014,021,047,046,056,029,051,034,022,059
009,031,058,024,048,041,008,032,006,039,009,044
032,002,054,053,037,026,023,046,010,037,027,002
011,050,010,016,001,040,008,039,054,041,010,055
049,046,013,032,011,017,033,022,010,052,050,018
042,033,043,042,022,019,029,011,049,033,031,052
010,036,030,047,017,046,056,021,023,043,038,004
027,050,023,019,006,053,014,016,024,045,003,031
014,018,006,012,055,056,011,001,056,017,036,030
001,060,007,029,047,031,021,009,022,007,029,038
012,019,030,051,009,043,034,050,042,048,055,028
011,058,056,046,007,011,046,039,025,009,022,045
027,060,013,008,054,009,056,030,006,010,025,021
013,030,057,026,025,059,018,042,044,005,023,020
054,019,032,052,050,020,040,052,037,019,034,036
058,030,013,045,043,054,042,056,032,057,006,003
019,050,051,047,031,038,059,041,036,048,024,021
004,039,008,044,015,049,025,050,028,038,034,032
008,017,024,031,002,048,034,003,051,037,008,010
027,032,052,042,038,006,052,060,040,046,003,049
006,044,050,021,021,019,007,039,029,015,045,005
021,054,019,015,037,025,013,031,047,043,010,004
057,052,022,053,030,002,005,028,036,033,053,007
014,050,014,010,036,024,024,017,046,052,012,051
036,017,036,025,030,026,057,048,035,012,038,057
005,054,053,044,004,006,031,029,017,041,007,004
040,047,047,023,031,048,004,051,032,028,046,044
024,014,008,052,053,043,044,021,056,057,016,041
039,011,024,046,044,048,045,012,022,015,014,054
