026,052,026,018,008,013,050,037,019,002,049,050
050,021,033,046,046,016,004,059,020,041,023,038
020,030,060,028,037,014,035,001,055,043,018,056
057,041,010,053,056,022,009,015,050,035,050,005
034,005,032,054,003,023,013,005,018,024,023,015
050,060,017,040,013,039,019,006,037,039,030,019
004,049,001,015,021,047,036,005,056,028,046,050
052,024,027,048,054,024,010,051,017,057,039,033
039,050,034,013,034,015,043,026,009,013,047,050
031,027,021,024,057,005,029,042,060,043,039,011
039,014,035,058,060,042,050,006,016,020,006,004
046,059,018,027,003,020,012,049,004,036,054,056
031,024,031,054,001,022,046,023,008,035,020,011
034,041,022,011,017,053,027,005,009,039,009,034
030,005,046,034,054,014,047,019,035,028,028,018
010,043,053,001,013,048,038,004,034,036,037,019
031,037,027,059,046,010,003,030,045,038,015,021
056,055,053,048,027,037,052,021,014,052,039,060
009,058,036,012,031,007,051,041,016,002,014,018
024,041,013,037,012,054,017,007,013,004,033,047
051,007,005,028,042,058,036,048,057,038,040,049
011,050,016,060,060,011,005,058,030,029,036,011
004,039,043,045,059,023,025,032,048,026,028,009
037,059,036,058,060,034,019,001,033,011,059,035
013,015,030,018,029,010,023,051,023,027,036,020
045,055,027,032,022,047,040,052,048,051,055,053
030,013,018,021,021,005,015,002,059,044,019,003
017,047,009,019,019,008,020,057,054,015,010,007
029,001,054,058,033,015,038,025,032,020,057,058
032,041,026,044,007,003,029,056,005,053,041,054
021,053,049,018,044,046,042,028,041,052,030,002
040,038,040,044,031,045,031,052,028,004,045,006
021,045,006,034,019,044,059,042,029,008,014,056
033,037,005,056,047,060,025,006,010,003,004,010
051,001,042,018,057,011,036,013,058,008,057,060
045,056,045,044,060,005,046,054,023,019,012,032
059,030,004,030,049,015,016,006,030,038,009,060
018,019,009,002,044,017,049,007,019,020,008,053
049,042,006,029,028,027,009,036,057,002,060,025
031,029,033,053,059,015,024,016,001,047,020,015
058,012,025,029,012,042,023,045,042,048,022,048
003,027,059,055,059,024,046,015,023,007,044,038
041,018,033,024,047,038,018,005,044,049,023,010
036,019,022,002,032,024,015,038,025,016,012,046
004,025,032,018,015,027,049,020,012,020,033,022
017,026,007,040,051,003,016,032,056,040,043,057
031,055,011,003,001,052,005,059,037,055,041,023
004,011,023,049,027,042,022,017,029,020,029,055
016,053,009,030,051,052,033,012,036,051,060,053
010,038,046,020,018,044,050,016,040,048,050,058
022,007,003,050,015,014,047,053,044,011,043,011
055,051,023,036,047,049,003,006,058,032,001,048
052,043,017,020,035,014,014,010,030,056,011,030
029,036,047,034,051,039,007,035,051,028,010,002
041,005,036,046,020,013,045,019,058,021,031,038
013,053,003,013,027,021,027,047,040,011,021,013
026,042,008,027,035,025,055,017,042,051,015,010
045,028,049,022,056,009,044,027,027,036,017,001
003,053,046,026,026,020,014,030,030,033,042,045
041,060,028,054,001,043,049,021,054,005,022,050
057,033,015,026,030,031,032,015,020,007,007,036
014,027,040,009,026,060,016,022,035,051,010,027
036,047,019,046,054,059,039,026,036,015,048,038
040,020,007,029,004,040,043,014,043,049,019,032
041,015,059,011,025,046,007,030,028,050,024,027
036,010,040,022,037,056,013,033,003,008,056,003
025,021,005,033,030,054,005,048,022,052,017,016
014,049,052,053,044,036,042,052,053,002,036,028
017,033,013,058,057,048,035,031,012,007,010,042
032,040,027,034,038,060,002,038,005,003,006,024
025,051,060,029,040,003,010,041,004,035,030,057
001,050,040,019,015,018,047,057,026,034,048,045
052,032,059,031,016,036,003,024,004,046,042,034
045,053,012,022,055,041,010,058,034,055,025,033
002,028,034,052,039,049,029,045,026,003,022,054
007,055,014,045,035,036,060,046,007,053,023,021
002,054,035,006,057,052,053,034,060,010,025,030
004,058,023,014,029,050,043,022,057,040,012,018
016,044,057,056,005,016,032,002,037,005,015,050
059,040,008,044,036,022,031,041,001,026,058,028
037,025,034,021,041,014,024,019,049,013,018,003
014,051,003,004,031,016,025,020,033,056,054,001
031,008,053,011,038,050,052,011,057,054,008,014
028,010,045,032,056,013,038,035,049,041,013,016
003,052,054,035,058,022,057,019,010,006,031,058
033,028,031,017,002,037,009,026,024,012,051,020
040,037,014,021,042,013,005,023,030,037,010,044
005,011,034,012,052,045,028,011,008,046,055,048
027,051,021,022,001,041,027,038,057,029,023,037
047,056,052,028,006,017,022,030,004,007,042,041
008,054,051,006,047,005,056,007,012,038,050,031
006,002,019,013,032,053,058,003,042,016,038,043
056,025,051,056,049,010,053,036,009,044,032,017
032,007,054,036,042,039,027,006,050,020,047,031
008,015,058,014,036,024,019,042,045,047,049,008
041,044,015,024,029,046,041,038,024,010,013,014
031,033,049,030,010,035,025,045,045,005,028,016
