020,055,006,053,053,056,005,010,059,045,049,056
009,028,002,040,045,011,007,004,029,016,048,008
029,002,041,038,006,056,042,058,030,024,006,044
011,035,032,058,028,022,034,001,032,037,027,025
007,058,048,015,014,018,031,053,048,019,051,004
031,020,022,056,057,044,036,012,056,031,031,052
007,001,035,041,043,024,023,055,053,003,012,010
003,018,059,039,026,011,029,043,054,041,034,046
028,032,019,013,010,054,026,051,029,022,026,049
012,052,057,036,052,004,045,023,049,004,018,051
001,050,010,004,048,042,036,006,033,051,026,024
021,030,045,057,059,051,058,016,011,028,036,045
059,001,037,010,006,045,035,003,058,056,035,038
031,038,004,011,036,011,001,008,040,021,054,058
044,014,049,042,047,020,016,051,036,023,045,022
059,011,040,004,023,015,020,046,040,030,029,028
027,010,022,012,012,008,052,039,038,020,059,024
050,057,011,015,040,041,019,054,004,033,032,039
034,016,043,037,012,017,052,018,051,010,038,026
012,027,020,018,029,001,009,035,034,004,040,013
026,036,029,012,041,020,030,051,020,044,021,019
059,035,006,030,021,025,050,059,050,027,060,026
037,026,053,050,005,059,005,034,048,045,019,034
020,054,031,025,045,013,051,007,033,052,012,014
051,024,020,006,042,026,004,013,012,042,060,046
002,028,056,014,022,014,019,052,016,020,026,044
044,012,019,051,044,025,014,001,007,039,045,050
045,005,005,055,011,058,006,043,019,004,046,010
021,017,033,027,031,018,018,008,024,045,052,054
035,042,013,050,059,030,031,034,003,014,009,023
057,012,003,040,038,004,055,032,040,001,018,010
011,052,046,019,009,041,022,020,011,012,054,053
023,047,050,014,013,020,018,049,056,019,024,033
044,050,057,048,026,002,051,022,041,051,027,034
022,027,003,010,060,041,041,011,021,053,039,026
056,026,028,060,007,016,024,034,047,026,003,013
005,050,026,057,034,047,054,046,040,058,053,015
003,042,021,015,020,029,006,031,050,032,020,030
011,023,019,038,019,060,049,007,055,001,052,034
040,028,050,052,014,026,038,052,051,028,033,016
004,055,034,013,021,043,057,015,058,048,060,049
036,018,056,015,049,016,020,005,006,039,013,008
008,051,008,033,009,054,052,046,026,025,009,049
044,021,047,002,050,058,011,005,020,059,003,012
050,041,003,007,033,025,027,006,060,015,018,054
048,032,010,044,006,050,023,025,030,010,005,038
058,036,025,016,015,019,022,040,006,016,016,024
038,025,027,028,054,043,026,001,009,032,007,026
057,004,012,046,040,023,043,005,010,057,034,036
059,007,042,031,007,035,025,051,048,002,060,045
033,057,012,040,034,006,043,036,060,009,018,056
037,029,001,035,038,028,045,017,028,010,042,045
001,038,004,002,013,041,024,054,029,014,006,054
018,058,009,042,027,057,046,027,020,009,004,021
036,033,017,038,004,020,012,013,058,057,048,039
030,016,013,033,060,053,010,017,005,024,016,011
046,056,029,005,055,027,020,058,013,027,004,015
059,004,027,009,021,026,019,041,041,059,051,005
014,039,046,059,001,033,050,008,010,009,035,060
056,012,002,057,010,048,017,011,007,040,004,012
021,045,049,024,045,049,045,043,057,037,032,040
005,027,056,009,052,058,056,011,032,010,028,054
001,047,023,031,003,015,016,038,048,028,046,015
054,013,058,053,036,010,039,045,018,044,050,012
042,028,042,052,059,047,009,055,046,035,045,053
020,057,030,026,024,011,051,039,043,031,041,022
004,053,011,027,026,033,010,025,035,036,023,042
030,041,043,057,003,002,055,015,050,042,006,017
056,001,055,030,055,029,057,046,018,034,046,049
007,013,005,018,060,004,048,029,037,042,022,042
026,015,058,009,034,053,045,051,012,001,009,039
037,036,013,052,040,011,001,028,009,016,051,048
053,057,022,033,048,053,024,022,049,037,049,006
022,026,009,029,017,056,037,018,027,038,009,036
023,054,020,034,014,036,026,041,060,006,002,058
021,039,037,047,056,023,027,059,011,046,047,013
054,035,044,002,015,032,022,032,003,026,044,043
038,053,010,035,006,047,016,018,021,055,002,059
032,023,016,046,060,039,013,023,043,056,014,028
014,052,044,042,012,021,002,019,020,028,029,011
019,058,031,060,060,016,010,014,044,003,044,007
036,001,017,043,015,006,044,027,060,002,031,002
049,041,008,023,020,003,026,058,033,056,029,045
039,023,017,024,054,005,004,023,041,014,002,016
053,025,004,016,025,047,032,006,034,056,007,054
014,059,024,053,010,040,016,021,051,057,024,056
057,049,047,022,052,001,037,030,020,019,047,045
014,020,002,034,021,060,005,006,050,055,014,016
049,013,028,017,055,059,030,027,029,027,060,038
048,005,009,011,031,041,034,059,003,054,035,024
028,059,022,021,039,053,005,026,014,053,027,056
017,054,023,049,017,049,010,006,018,055,008,044
030,002,010,026,001,015,042,027,026,043,049,047
014,007,040,050,060,030,047,056,005,028,039,041
022,015,049,028,010,033,006,021,042,051,043,018
007,011,029,039,011,039,057,047,046,001,036,040
003,050,038,049,051,012,040,051,034,032,046,022
031,014,058,035,043,060,001,032,011,053,053,028
041,008,017,057,058,038,019,016,057,039,056,060
031,058,018,019,060,052,024,004,018,046,052,045
044,060,059,053,007,028,033,021,057,054,013,018
028,015,003,027,008,055,013,059,036,031,043,053
048,004,038,057,018,050,057,022,033,018,003,031
047,011,033,045,047,027,003,008,023,057,014,046
038,036,038,014,049,055,046,036,041,053,029,059
009,021,036,005,047,038,060,042,004,009,022,049
047,031,037,055,023,001,029,054,054,008,046,031
037,016,047,015,009,019,052,055,023,053,059,037
052,035,007,017,058,039,010,034,058,024,043,039
004,041,059,010,023,030,033,012,011,054,041,034
057,028,043,011,006,029,024,007,053,026,004,039
034,049,009,008,009,033,044,004,010,011,036,047
011,050,003,058,052,023,012,031,031,007,045,040
039,027,057,018,025,045,060,050,051,038,034,060
049,015,051,058,011,048,039,038,006,019,050,038
019,035,005,012,056,039,060,047,026,020,056,002
048,041,043,022,059,019,032,016,025,058,026,050
020,033,024,037,004,042,004,054,017,044,034,055
028,013,048,052,012,019,043,032,001,016,008,026
019,024,003,024,044,058,057,024,056,020,058,021
033,006,034,029,013,029,019,029,010,038,060,007
046,037,020,012,018,007,032,017,005,033,055,042
002,053,051,013,017,019,047,041,017,048,052,003
049,001,007,019,002,025,007,048,026,006,038,011
025,037,018,035,060,023,025,028,017,009,059,015
023,059,044,016,046,028,016,003,057,011,036,051
046,040,022,010,010,021,015,009,022,058,039,040
022,060,058,028,035,005,008,032,025,011,045,019
019,005,042,021,055,045,017,001,044,035,047,008
015,040,020,015,046,030,037,054,057,006,028,004
030,058,012,006,060,012,012,002,047,044,059,043
040,031,032,004,025,043,035,013,056,036,032,027
060,033,028,041,013,024,033,028,013,037,028,006
005,002,003,023,040,008,060,051,024,039,021,052
027,049,059,032,058,037,052,030,050,056,048,030
