031,046,048,059,003,043,006,002,046,034,021,058
027,008,034,026,046,006,058,007,042,036,006,051
055,044,008,028,027,053,021,027,054,052,014,052
003,013,029,049,047,029,012,013,033,013,035,015
014,029,022,010,033,034,052,037,025,046,016,026
043,001,008,026,020,032,059,054,001,038,012,046
060,033,023,046,037,004,035,058,047,005,026,021
025,028,024,002,048,043,021,024,022,037,017,007
055,032,033,019,053,030,052,045,049,058,023,001
060,037,058,016,040,005,027,014,006,023,060,046
006,009,007,029,007,019,004,044,053,032,043,011
015,003,045,012,013,016,032,030,003,024,001,046
043,060,031,011,014,007,060,015,023,027,015,043
039,053,029,032,037,043,049,037,060,019,018,020
013,050,052,018,056,049,019,058,008,029,003,023
027,006,031,047,030,003,039,057,009,034,001,054
008,001,032,012,048,037,054,015,006,008,007,038
034,020,044,054,023,045,055,007,034,011,010,024
006,016,026,046,052,059,029,050,040,021,032,004
017,009,031,041,001,012,053,028,039,031,053,029
018,054,014,003,016,051,059,060,005,060,041,059
003,045,051,008,038,026,006,019,041,029,037,028
042,039,055,030,001,057,022,034,038,044,019,020
058,003,026,057,017,032,042,058,003,010,028,055
052,029,055,005,041,013,019,039,059,017,019,022
003,056,019,026,055,001,014,040,055,025,003,060
013,022,043,056,032,039,054,057,023,052,045,059
040,032,057,018,055,017,012,029,021,055,038,025
049,019,042,046,025,012,050,042,003,041,005,029
010,053,007,011,020,026,053,001,024,028,020,054
035,008,012,009,049,008,046,051,031,050,029,040
042,060,030,021,016,041,040,002,058,030,009,027
055,006,024,031,037,058,053,059,004,020,056,031
030,034,002,049,059,026,002,045,005,048,036,020
040,044,011,029,024,057,049,050,004,054,048,003
021,012,025,042,022,030,045,054,031,020,027,035
046,055,029,034,031,007,020,050,035,029,030,020
002,016,004,015,060,048,004,029,056,045,032,035
056,039,040,018,035,055,051,044,042,049,012,055
028,036,028,013,009,059,014,013,003,046,019,037
023,013,016,038,010,020,011,008,030,054,044,017
046,030,057,043,013,060,018,048,019,028,028,034
048,020,007,045,023,035,040,056,020,029,054,035
023,047,008,005,027,037,016,033,035,036,021,029
038,035,017,048,013,042,050,006,009,019,047,053
039,050,009,057,005,007,048,041,040,046,012,028
003,053,035,007,015,032,058,057,013,021,056,044
047,032,013,057,041,008,030,048,037,009,034,038
049,011,015,038,031,038,047,020,018,023,021,006
056,026,050,043,054,028,043,033,008,012,013,054
037,011,002,010,004,012,058,011,030,036,058,022
014,055,025,044,034,060,031,037,026,039,017,050
013,006,022,005,004,021,015,021,040,059,003,039
032,033,024,001,046,047,049,035,049,055,046,056
007,004,043,026,018,009,050,009,045,016,026,047
034,002,048,042,033,021,038,056,038,039,060,024
014,042,007,043,013,015,026,051,025,045,037,014
058,023,045,058,037,005,059,058,036,010,049,038
017,005,001,059,020,023,050,012,060,020,024,004
028,021,022,007,015,047,019,032,033,024,028,017
031,004,031,010,058,048,050,040,016,046,039,047
055,003,032,059,054,055,014,047,060,054,034,056
002,031,008,057,009,048,005,049,029,056,038,011
030,014,033,055,010,026,006,052,055,042,051,005
027,040,006,011,043,021,045,040,021,002,003,011
030,017,027,003,026,052,034,035,047,008,050,026
047,012,042,038,014,060,001,041,059,011,034,045
044,002,049,003,004,056,053,051,027,005,036,005
005,035,005,028,059,043,044,016,014,054,055,045
040,037,021,050,005,012,033,012,018,059,021,054
018,014,054,040,036,014,010,046,023,056,032,034
060,027,016,010,006,004,009,043,014,019,047,025
058,010,011,022,046,057,040,025,020,042,053,037
005,001,017,020,005,006,016,015,043,005,058,013
042,047,031,003,014,010,010,018,059,034,022,028
032,048,037,054,017,049,031,049,001,048,051,057
020,037,050,035,016,021,004,055,037,006,033,008
010,030,028,002,038,030,031,059,009,001,051,015
001,029,034,039,036,027,039,051,040,006,007,002
025,031,008,020,012,043,055,040,030,024,020,015
044,014,027,015,053,026,060,010,017,025,049,014
025,026,036,011,021,018,055,024,043,010,024,059
034,004,038,051,003,008,053,038,030,019,029,060
039,027,058,060,020,027,024,005,003,042,049,012
049,023,015,010,048,011,059,006,049,051,011,023
024,025,051,004,055,008,001,004,022,012,049,046
033,007,001,027,034,018,037,041,025,016,002,056
009,015,005,045,007,032,057,023,040,022,038,037
054,024,028,003,023,012,050,044,053,052,042,009
050,004,047,018,018,027,022,033,019,051,035,016
042,040,055,002,010,023,028,038,044,005,003,005
034,031,001,019,054,019,019,004,023,054,041,050
051,033,038,043,001,007,047,024,029,002,025,053
019,044,017,027,052,033,008,044,011,001,032,005
039,018,034,057,010,013,026,003,026,040,044,012
007,015,033,005,022,057,039,022,052,020,058,038
030,039,032,025,052,050,036,057,056,010,031,032
050,056,013,047,058,015,033,042,053,046,013,005
060,004,024,039,037,024,037,021,006,031,022,001
046,007,053,009,008,017,033,028,045,008,027,033
001,002,030,031,049,047,025,015,035,014,047,044
031,012,035,040,021,035,009,052,051,043,030,052
057,017,021,019,031,060,039,049,012,006,013,059
015,045,043,032,011,010,012,053,013,048,039,035
037,059,009,030,048,046,046,035,036,008,046,019
002,036,051,021,029,044,016,048,015,002,031,053
028,016,010,032,005,059,056,032,012,011,001,014
013,025,038,040,036,033,012,048,059,010,019,056
055,009,019,012,012,040,038,050,007,020,059,022
056,047,022,048,018,022,051,042,002,035,044,053
035,025,052,028,040,053,019,050,055,057,054,051
001,050,050,027,033,018,034,042,008,004,023,033
046,041,001,015,034,048,033,014,030,037,049,006
031,018,020,059,030,026,057,056,041,052,039,055
008,050,013,026,049,016,018,006,056,060,011,024
054,046,006,022,039,048,014,023,045,011,004,049
056,051,020,057,045,038,037,036,054,048,060,022
001,030,018,001,039,017,051,027,008,058,042,006
052,051,056,006,051,028,041,038,044,059,046,039
014,058,004,053,042,001,048,002,029,019,041,002
031,051,003,016,053,033,024,058,056,052,023,034
004,028,036,019,037,026,015,034,012,027,055,037
019,040,002,030,017,031,055,011,052,010,054,058
033,045,017,033,019,005,034,049,040,030,009,011
003,040,040,024,037,003,011,046,033,046,022,029
024,056,046,009,002,008,025,060,001,020,008,032
002,042,006,014,009,058,035,042,011,004,035,047
044,009,015,055,015,018,002,025,017,003,015,033
040,051,057,047,040,048,018,037,006,036,044,041
034,050,058,036,010,042,003,022,039,020,043,017
