006,007,060,013,032,009,022,045,050,004,040,005
025,008,050,053,037,059,017,031,053,038,038,051
026,019,020,041,050,052,045,053,026,020,015,034
040,059,032,010,032,059,026,028,022,050,008,040
025,058,059,039,019,025,057,058,041,052,049,007
001,017,028,031,032,039,046,012,036,051,051,057
015,035,049,014,016,037,026,044,039,060,032,003
003,033,047,059,004,019,056,041,009,018,014,047
009,040,010,038,026,001,018,030,028,034,002,048
019,057,016,042,016,014,015,060,052,059,056,027
049,044,044,020,029,008,020,004,010,017,002,005
045,010,010,055,035,019,006,048,037,012,044,035
043,027,048,041,010,026,011,060,036,034,050,029
033,025,045,051,023,049,013,036,042,028,027,005
038,009,038,019,053,011,052,006,007,012,009,012
047,016,009,044,038,049,059,038,034,006,015,032
054,042,005,019,045,048,010,041,051,001,054,036
055,060,036,049,036,021,046,060,055,018,039,052
049,039,005,046,023,052,028,014,010,039,054,021
026,032,025,022,017,038,037,017,043,035,008,001
036,016,023,002,018,016,013,031,049,053,045,027
038,045,024,038,048,022,024,049,033,055,033,026
009,027,015,028,032,002,014,031,019,031,002,036
053,056,027,034,023,007,044,048,014,010,026,003
018,028,003,040,030,050,039,018,050,003,027,038
055,013,024,006,007,033,013,015,022,032,013,040
035,049,026,038,027,054,026,060,011,041,048,039
058,053,059,036,030,031,021,010,051,034,029,025
059,034,022,056,058,039,016,038,005,054,016,027
042,049,045,001,002,031,002,011,040,038,036,031
034,003,009,004,025,020,019,050,058,043,053,018
021,005,014,037,004,001,002,052,042,056,047,029
052,037,036,052,002,053,059,014,005,003,043,021
055,014,031,055,032,016,029,034,053,043,033,039
006,003,038,028,013,021,050,038,006,036,050,044
010,013,051,003,022,053,007,056,042,017,001,028
038,055,021,045,008,059,060,057,049,021,003,049
036,011,008,031,013,004,034,001,023,009,038,035
050,041,049,017,012,050,058,045,047,007,014,015
030,026,053,028,019,010,008,047,038,022,046,051
018,003,015,048,009,030,020,030,046,028,024,035
055,006,057,038,001,052,007,022,021,001,036,022
048,005,003,060,041,007,005,010,017,009,053,026
058,051,043,026,034,035,023,046,003,044,049,027
015,008,046,010,036,026,037,028,030,046,044,012
017,040,017,059,003,024,051,047,043,002,026,056
043,005,035,046,026,023,025,056,019,059,009,060
021,027,050,048,040,047,031,046,007,030,036,044
025,040,032,060,039,028,047,025,028,045,051,035
039,009,013,034,001,023,004,008,043,052,032,033
028,036,029,024,004,047,027,022,002,042,036,023
050,008,002,045,017,057,033,044,053,037,018,048
021,012,040,007,018,002,041,001,047,048,003,007
057,040,045,011,039,041,012,058,057,034,047,030
042,032,057,005,028,050,056,005,056,049,033,034
023,038,047,017,031,041,025,039,058,033,050,060
036,035,055,037,035,042,026,002,018,059,019,006
006,015,015,051,023,034,044,031,006,060,018,040
048,027,040,050,049,052,037,046,016,059,054,029
031,056,053,008,007,042,059,011,036,056,017,025
032,052,047,011,019,040,043,010,028,033,034,020
013,033,010,024,045,006,024,013,008,017,010,059
022,034,051,050,058,056,043,015,037,051,043,028
042,024,033,053,024,037,033,040,019,023,057,029
058,013,020,031,020,009,048,057,035,008,012,043
025,031,058,029,032,017,005,020,044,056,023,029
014,035,020,014,059,055,044,027,008,045,045,052
027,040,034,007,004,028,020,036,054,037,013,027
058,046,002,035,047,043,044,016,044,005,026,018
055,039,052,054,015,040,045,032,048,059,051,020
042,004,033,059,014,007,025,048,034,002,047,012
052,038,023,027,046,004,029,027,048,011,013,020
004,039,042,036,041,036,047,053,032,054,007,002
038,047,057,046,005,007,060,022,002,008,037,003
001,014,037,058,022,059,041,006,014,032,038,056
053,051,056,023,055,048,039,051,029,018,026,050
060,005,045,034,053,036,046,036,011,010,052,013
027,058,005,026,057,020,025,030,017,020,047,042
030,055,042,009,029,055,020,045,042,045,014,022
016,026,015,033,043,038,047,015,002,015,024,025
049,031,026,058,058,004,043,057,022,004,007,036
020,003,013,028,047,052,015,053,014,018,023,048
039,021,025,012,032,020,027,007,026,051,009,006
007,025,006,016,005,014,051,009,006,014,029,051
011,051,050,002,020,001,057,010,001,057,057,006
058,059,043,048,005,059,042,019,045,055,042,014
004,011,033,016,036,057,046,040,046,026,001,048
020,049,025,003,027,053,045,059,040,023,012,030
002,047,021,011,050,035,016,024,028,011,007,058
008,028,042,018,059,015,014,025,053,039,035,029
029,039,058,016,020,056,031,003,052,024,019,030
034,060,029,001,054,004,043,023,019,039,020,024
003,014,015,009,006,043,034,041,047,035,057,003
013,039,054,046,059,013,020,022,005,031,021,037
044,040,045,029,008,024,007,050,017,041,059,044
006,031,034,016,009,046,048,046,040,001,051,028
030,054,024,026,002,041,027,028,031,050,032,041
006,047,021,057,044,024,003,042,041,024,040,012
013,051,039,014,019,002,058,010,030,060,048,033
040,031,055,020,049,051,035,013,018,010,043,059
016,030,054,047,052,060,004,040,001,024,047,003
023,044,006,040,004,012,035,009,026,047,009,058
019,041,060,053,026,027,024,057,013,030,031,048
015,039,055,049,043,016,009,059,028,012,006,033
051,018,053,048,036,037,001,049,017,052,056,048
047,032,035,023,001,043,029,021,004,059,001,031
031,059,015,016,004,002,022,040,007,055,041,059
036,047,033,020,031,052,018,027,037,031,029,038
013,012,029,016,029,033,028,047,006,020,001,046
004,010,053,006,010,007,009,045,037,050,007,054
006,054,043,013,002,029,040,037,029,011,049,004
056,030,012,018,037,001,027,042,057,030,033,047
047,039,028,056,004,024,015,020,024,047,016,045
051,043,047,013,029,044,033,054,051,023,030,035
027,057,030,015,037,056,027,020,014,045,025,026
029,026,031,047,030,006,005,037,030,029,032,035
015,012,022,003,032,007,046,018,055,015,052,056
016,048,018,045,030,028,060,012,049,054,021,048
037,047,007,013,018,044,019,058,047,057,037,025
034,026,023,005,045,003,043,009,008,013,035,005
012,023,007,044,056,018,029,056,001,059,009,025
010,052,025,042,005,022,001,007,016,019,011,022
024,053,009,052,030,038,028,041,013,041,057,055
043,011,007,029,008,014,034,055,029,048,019,029
037,048,012,054,046,056,014,033,054,058,009,049
015,010,040,039,036,010,012,036,047,056,052,022
020,052,032,057,044,013,010,060,054,057,042,021
032,024,014,011,020,040,050,027,050,010,038,001
055,005,029,031,026,012,046,020,016,012,007,039
036,015,026,021,004,056,005,001,014,038,058,018
040,014,042,053,058,002,024,056,010,056,033,037
058,028,058,036,011,030,013,023,057,007,053,030
050,036,038,005,005,042,050,046,012,045,054,010
045,007,021,003,004,016,060,001,026,014,025,055
021,008,004,038,005,036,043,031,003,052,018,057
022,018,059,035,048,035,014,058,014,051,030,034
045,049,058,001,050,018,006,012,058,044,027,006
016,005,026,042,054,023,029,060,041,055,011,005
050,049,044,047,008,037,043,054,021,018,001,036
019,044,055,043,014,041,023,014,019,015,003,015
027,041,024,030,045,043,008,020,010,044,046,039
018,033,006,018,006,059,023,060,058,060,049,037
011,031,051,048,049,041,013,032,045,005,059,025
024,033,032,036,010,027,046,022,060,048,042,022
036,038,056,013,035,056,029,042,008,010,012,041
018,054,039,020,002,017,044,021,044,037,010,001
015,029,011,040,060,059,060,043,046,025,045,039
006,044,008,033,049,016,024,059,040,060,013,019
017,014,043,050,043,022,016,039,014,057,017,033
049,032,011,018,053,052,025,038,052,011,059,021
060,002,005,047,041,051,056,034,018,013,033,010
011,020,033,036,002,016,055,028,051,007,005,050
022,055,026,031,043,036,011,008,036,055,047,060
031,009,036,029,054,059,029,052,028,054,050,009
025,006,031,053,003,030,055,009,025,036,044,041
