021,041
026,008
067,035
056,079
012,045
104,031
004,064
100,045
076,068
041,027
110,018
003,093
062,112
111,113
087,075
092,017
063,047
061,039
071,069
010,004
117,040
070,055
036,072
078,074
085,060
032,007
066,043
015,089
092,009
008,027
032,077
018,090
063,064
088,086
059,022
053,079
011,035
082,037
049,074
064,002
081,084
012,019
093,092
019,006
052,034
079,047
119,081
109,004
116,048
025,114
116,019
042,073
101,092
072,090
074,117
067,001
108,097
002,105
117,084
074,014
037,108
120,012
016,070
083,033
101,054
041,029
086,100
002,016
021,020
114,098
046,085
080,008
085,109
078,055
023,107
031,076
033,006
044,051
022,107
045,115
113,113
016,023
036,115
115,116
030,028
109,010
115,067
050,088
081,068
001,102
097,117
050,070
102,101
055,065
051,052
096,016
120,088
100,118
077,072
103,080
008,099
054,091
118,098
056,063
042,015
043,030
048,052
060,109
039,082
015,026
011,094
058,013
023,114
075,057
070,056
040,001
095,009
091,066
018,054
058,048
105,005
083,033
106,041
020,078
043,062
013,044
094,040
049,120
073,002
055,039
102,024
089,042
084,069
061,077
088,025
009,059
103,087
028,025
086,060
024,063
054,042
013,057
072,046
068,089
087,049
030,103
090,036
075,003
014,021
068,050
084,083
057,116
066,024
007,036
028,011
040,066
112,007
027,056
017,075
107,081
009,118
003,034
096,095
034,099
014,061
099,097
093,106
060,112
118,119
029,049
062,015
046,103
047,058
057,013
052,038
076,043
071,085
065,091
094,094
006,119
108,086
110,003
004,053
034,101
105,110
039,046
114,026
045,038
031,067
089,120
119,051
079,029
035,096
069,111
027,104
007,061
005,059
024,058
065,023
026,012
053,028
099,044
090,062
091,100
048,096
095,037
112,083
033,082
020,014
064,032
077,005
019,087
051,021
005,071
080,076
098,030
044,078
047,093
082,111
022,018
106,105
017,073
097,065
107,032
069,050
073,022
010,071
025,102
113,104
038,108
001,095
059,031
104,080
038,011
006,010
029,017
111,106
035,110
037,020
098,053
