097,113
118,105
098,056
021,046
109,067
095,023
017,042
075,032
008,017
031,039
070,061
081,082
077,009
097,104
065,050
069,079
092,005
076,116
057,078
060,024
020,044
003,072
084,013
078,059
072,112
087,098
049,100
044,118
064,031
066,103
004,085
003,109
074,060
073,083
037,077
106,094
047,011
007,007
035,031
077,110
040,087
015,048
012,055
083,063
012,037
006,006
086,116
082,010
064,086
050,082
001,001
023,089
094,117
079,090
053,076
098,030
029,070
120,097
026,098
052,039
019,028
076,088
038,016
018,078
029,075
069,014
024,025
099,120
011,035
096,003
102,008
115,026
033,085
103,004
063,057
109,052
113,010
065,037
079,020
061,046
037,092
059,072
001,054
085,003
088,024
082,009
113,115
085,049
060,081
068,020
115,111
119,074
023,040
016,013
027,015
043,110
086,043
074,028
056,081
048,058
053,101
116,115
090,052
071,066
114,012
054,041
118,033
099,022
027,066
008,070
066,104
030,053
031,059
112,005
013,007
067,063
110,073
072,100
090,002
041,114
111,103
041,069
011,040
056,112
101,062
108,095
058,029
100,101
046,105
081,057
004,107
087,111
033,054
057,069
045,035
094,034
010,119
026,114
010,068
111,055
104,094
102,090
071,088
025,045
063,080
021,027
051,043
022,108
030,053
070,033
091,089
089,027
073,084
068,019
048,091
059,045
093,042
103,091
050,062
028,106
106,065
013,021
035,056
014,051
002,004
038,080
055,093
034,087
112,118
034,061
039,051
089,120
083,034
104,083
049,036
054,022
009,030
105,015
095,106
080,108
120,014
062,017
052,086
084,048
092,044
045,049
088,119
042,075
043,102
047,006
039,041
040,076
101,092
036,073
105,038
108,060
028,012
016,050
007,099
116,019
009,074
015,018
020,064
005,018
025,097
114,008
117,047
062,096
036,021
119,038
014,023
110,068
107,067
091,029
051,002
117,093
061,026
019,025
055,102
067,016
005,065
024,047
080,071
107,064
042,079
032,117
100,011
096,107
058,095
032,096
017,084
075,001
044,113
006,032
002,058
046,099
018,071
022,077
093,036
078,109
