087,117
118,067
050,082
019,106
099,040
087,078
073,038
079,043
108,009
119,087
051,024
038,003
040,097
113,113
101,025
074,034
042,057
012,076
096,118
055,037
057,104
052,092
075,080
039,009
080,109
100,037
020,108
111,020
067,019
033,079
064,058
020,008
095,059
017,002
030,110
002,063
036,035
059,050
002,053
090,088
049,017
033,027
114,103
071,056
003,036
025,022
006,047
082,069
021,052
053,086
085,095
097,040
035,023
089,061
015,106
023,110
105,036
034,064
065,030
004,024
066,065
013,052
109,073
028,099
086,120
018,001
110,029
116,113
041,025
061,050
089,090
007,118
063,096
069,083
119,081
104,011
058,044
065,111
038,081
005,084
048,086
080,075
085,035
032,047
043,039
006,048
027,021
116,096
041,082
008,080
109,046
091,010
001,089
061,031
106,008
070,100
012,018
042,107
093,078
037,002
032,013
011,055
026,102
102,075
051,054
083,119
111,033
073,023
095,112
031,094
014,074
071,073
100,068
056,060
062,091
072,092
040,029
098,027
043,101
096,045
112,115
083,103
077,058
079,016
014,114
004,098
120,070
075,053
007,004
029,115
099,051
029,012
046,041
022,018
013,044
025,067
049,048
054,099
052,057
003,007
053,116
081,046
047,062
037,066
047,070
092,071
001,102
069,117
059,100
103,006
076,089
066,015
030,059
068,042
070,093
082,049
010,003
011,042
115,085
098,017
009,071
055,107
036,032
031,030
054,065
022,116
067,068
021,091
045,077
005,045
060,014
074,032
086,077
077,006
023,062
097,049
118,026
088,069
024,119
060,055
081,019
120,001
024,079
019,072
018,012
114,014
112,005
107,028
117,094
057,020
028,088
105,072
050,022
110,090
026,064
044,010
072,039
094,026
046,031
108,038
117,016
048,063
088,051
094,066
115,114
016,084
076,108
045,054
084,109
078,105
016,033
091,097
107,061
044,074
103,043
106,104
104,112
090,034
017,120
101,007
009,011
093,095
078,004
092,101
113,093
068,015
015,041
010,013
039,085
062,005
058,060
064,021
034,098
056,105
063,056
035,076
084,028
027,083
102,111
008,087
