001,066
074,013
026,019
025,043
036,016
045,085
084,049
045,059
047,009
008,004
088,058
039,053
042,008
073,004
046,049
069,072
027,040
119,058
009,062
063,077
056,030
083,113
073,057
038,046
095,061
104,108
082,021
080,074
052,098
107,008
031,030
040,106
020,079
115,093
033,068
084,020
022,114
028,037
015,046
025,071
102,070
067,082
003,097
017,095
014,038
120,098
009,032
041,087
024,047
087,057
115,099
071,110
092,102
036,001
105,094
071,011
022,054
111,044
076,055
066,105
113,022
081,003
010,051
033,085
081,099
002,097
018,083
066,077
072,035
067,080
102,043
082,113
018,064
106,091
042,075
105,016
050,015
059,111
007,012
060,005
051,027
118,117
113,078
030,001
061,025
079,111
050,033
108,036
065,109
109,104
096,024
086,086
034,041
087,072
074,103
044,090
038,087
089,064
098,054
048,073
012,112
024,096
077,045
011,105
007,045
053,039
068,069
109,076
041,062
101,051
029,011
053,083
117,033
072,116
031,067
089,031
112,041
012,021
013,052
077,101
006,076
062,026
027,017
112,050
078,093
055,053
005,037
006,107
013,068
043,024
083,040
120,080
061,095
110,036
091,118
021,070
088,088
052,092
008,117
056,026
093,002
076,052
049,063
119,028
104,103
075,048
014,082
091,035
020,007
017,112
057,038
063,019
011,034
093,074
001,066
015,078
069,061
098,069
101,109
080,088
043,059
092,067
058,018
100,065
097,116
103,014
079,114
002,092
039,089
028,013
094,110
034,032
059,039
116,081
054,106
096,084
010,034
055,031
023,018
003,002
118,022
078,017
047,009
057,029
107,075
019,120
086,047
040,003
035,023
029,089
070,071
095,048
004,115
048,079
046,014
100,086
044,118
016,015
060,005
114,120
037,010
103,050
075,107
051,056
106,101
058,006
037,119
032,025
005,060
032,055
016,100
085,042
111,044
026,012
062,100
116,042
054,056
049,119
068,115
097,104
099,108
064,094
065,027
085,065
114,102
110,091
030,090
108,096
117,073
019,020
023,028
090,081
064,023
090,007
099,060
070,029
094,063
035,006
004,010
021,084
