112,003
040,043
014,100
086,076
003,015
006,089
075,017
054,081
095,013
045,094
062,099
092,062
053,091
087,014
108,114
080,107
029,064
114,016
109,069
078,091
117,026
011,039
005,006
017,074
046,090
082,032
099,035
038,101
049,117
097,097
008,117
040,072
025,041
012,011
117,007
090,055
012,068
075,080
028,020
050,075
047,027
032,077
007,096
113,056
034,111
074,054
035,116
025,008
074,103
001,110
057,034
067,112
031,042
072,083
101,086
100,082
033,108
028,120
031,022
004,099
093,089
014,020
039,007
089,114
100,118
093,023
105,019
079,025
026,072
043,073
091,016
022,015
051,041
016,104
010,095
085,002
115,030
049,023
098,017
027,030
041,067
114,084
069,073
096,109
020,106
119,066
071,004
019,045
042,090
001,113
107,092
079,010
026,038
111,035
068,008
053,069
023,024
043,051
106,084
027,115
089,080
090,061
098,059
018,052
019,058
118,022
021,085
083,111
107,098
038,079
112,082
068,040
030,106
065,050
044,116
072,036
085,049
059,026
015,043
059,034
088,033
082,065
006,104
023,029
056,120
009,094
096,060
032,011
104,009
066,027
084,031
003,040
103,074
115,046
056,098
013,061
063,057
116,103
010,071
037,033
004,013
054,055
087,037
086,006
109,105
047,018
110,093
108,108
024,077
091,060
055,038
030,087
066,037
092,031
103,056
036,081
088,118
102,066
050,075
077,047
064,019
033,001
118,012
011,024
120,102
020,076
116,086
060,065
073,110
077,050
094,012
119,088
046,018
035,005
002,092
099,087
042,044
111,085
120,063
069,064
081,036
061,053
110,100
008,058
048,096
052,102
022,093
045,107
064,002
105,003
070,048
061,078
044,010
076,051
002,029
013,046
039,004
063,115
076,009
055,088
048,070
067,068
021,021
017,119
104,063
058,049
101,052
058,057
037,028
005,105
007,101
018,109
113,078
094,071
070,014
052,070
106,048
036,097
062,112
097,045
016,053
102,005
024,062
015,047
083,113
060,054
071,032
029,095
057,119
065,083
051,028
084,042
041,025
078,067
080,079
034,059
081,021
073,039
095,044
009,001
