024,118
063,040
062,026
051,015
099,076
034,045
052,028
088,094
113,019
067,002
116,027
020,034
066,101
107,117
012,004
022,021
035,006
059,020
086,042
082,079
010,037
045,022
067,088
031,103
114,047
002,032
026,089
079,100
068,096
118,114
045,101
052,120
006,075
002,080
078,110
044,057
107,034
047,091
066,070
033,046
081,085
072,021
105,013
072,092
076,107
057,060
030,108
065,071
027,099
105,120
071,062
111,074
091,016
044,083
120,043
015,014
104,115
005,039
095,014
037,054
019,038
108,065
025,080
098,064
117,003
101,095
073,071
037,063
058,109
077,098
001,020
047,079
113,067
038,036
101,082
060,084
021,051
071,087
055,111
093,060
061,070
102,064
030,096
053,113
048,114
017,069
061,016
016,039
064,090
087,118
051,023
079,105
049,113
095,075
040,094
096,025
050,018
057,086
068,093
018,005
063,041
041,058
048,097
088,068
003,090
081,017
013,033
042,087
116,007
092,033
073,024
062,062
082,103
029,102
117,077
055,008
041,006
026,026
014,001
108,105
020,107
103,111
007,029
074,052
084,091
070,044
022,030
043,008
087,116
069,112
007,042
058,010
112,061
110,007
065,053
010,025
099,018
092,019
083,083
011,085
098,093
106,044
004,055
021,038
119,056
109,002
046,032
034,098
011,072
056,068
076,092
028,066
096,017
097,023
106,022
094,035
005,116
110,045
014,056
078,119
100,057
069,059
033,063
064,036
029,010
017,086
090,050
093,031
089,099
060,011
115,109
102,053
016,048
104,089
070,077
059,004
080,081
085,049
003,027
012,117
032,035
024,013
109,110
090,078
053,055
054,012
100,069
013,059
089,104
050,081
036,073
023,048
031,095
043,005
086,076
042,009
025,037
118,066
111,030
032,047
036,104
083,102
085,024
097,011
119,003
038,058
009,051
075,108
039,112
028,043
049,041
077,052
103,115
091,012
006,001
001,072
120,049
115,097
084,015
040,084
023,082
046,009
074,073
027,031
039,028
015,050
114,040
009,029
075,106
056,088
008,078
004,074
018,106
019,119
112,100
035,046
080,054
008,065
054,061
094,067
