113,031
052,055
054,040
069,042
091,001
069,041
034,049
015,096
090,011
064,070
053,019
049,101
012,110
023,022
029,020
059,030
017,047
099,004
080,011
009,012
089,059
019,004
014,110
001,058
101,052
109,054
002,032
117,010
022,033
115,081
082,073
079,074
063,091
070,054
003,046
002,037
050,017
089,119
008,086
113,026
106,055
062,006
100,003
031,082
030,020
114,100
018,066
092,046
048,007
056,082
004,029
039,107
100,090
034,118
090,053
036,072
063,078
109,086
006,030
037,038
054,050
039,119
076,061
033,070
035,067
061,039
055,092
119,040
087,103
097,079
049,114
053,108
103,066
118,085
095,056
085,036
057,083
051,080
091,101
005,023
013,047
101,098
104,003
056,034
016,035
099,064
094,042
077,105
008,095
085,044
044,071
016,052
004,093
084,019
058,087
028,059
107,092
043,028
011,100
020,061
055,117
021,015
071,098
025,099
033,115
041,107
112,016
102,109
040,099
017,094
065,069
003,023
009,102
019,010
071,018
048,072
032,088
073,056
080,084
087,057
050,045
115,025
072,036
096,014
043,060
005,075
046,032
047,057
108,113
060,068
070,005
088,109
106,089
111,017
077,031
045,064
084,111
037,022
023,118
093,094
107,035
088,081
081,097
097,039
098,016
067,007
012,029
014,043
025,050
045,058
102,021
105,084
117,033
047,028
075,097
103,069
067,008
031,063
074,074
120,096
094,076
119,015
066,104
007,079
111,009
029,105
072,067
001,120
064,106
046,085
060,112
059,080
021,075
083,041
086,009
081,104
058,027
052,114
073,025
105,095
020,068
040,087
057,062
076,091
006,077
075,106
116,078
022,060
042,115
026,005
068,090
112,116
110,014
079,102
027,013
095,012
007,049
114,027
062,024
010,116
078,083
118,026
093,073
038,002
078,076
026,051
027,062
032,112
024,024
116,063
098,077
036,093
086,037
042,088
035,065
010,006
110,120
074,008
096,117
013,001
120,002
011,048
044,113
066,065
051,043
041,089
108,045
024,021
061,053
038,051
065,018
104,034
083,111
028,013
030,044
018,071
092,038
068,103
015,048
082,108
