040,117
026,093
010,099
087,114
029,111
064,046
077,113
009,096
079,055
020,042
108,021
070,050
044,003
008,051
054,025
104,077
059,034
067,119
105,091
057,018
031,115
058,008
098,042
016,056
094,098
065,025
070,057
026,065
096,031
014,022
062,040
060,007
025,085
010,038
050,032
118,081
090,001
073,084
034,097
106,030
115,060
104,082
013,013
092,011
109,083
006,054
023,043
031,072
085,075
100,062
067,035
036,033
022,086
085,108
028,044
113,108
108,078
002,117
034,009
024,037
109,017
003,077
078,036
005,004
112,027
018,107
037,023
051,051
046,116
090,064
082,088
041,105
101,090
120,095
029,047
116,049
054,027
046,068
039,033
032,031
106,015
099,068
011,001
033,005
027,002
071,084
076,046
058,020
074,094
059,023
015,030
102,048
072,111
001,079
050,064
061,032
064,091
043,061
004,087
120,086
068,029
087,115
118,002
002,019
080,096
053,048
048,063
084,099
056,071
075,097
105,043
049,070
016,003
114,026
036,022
044,052
051,041
039,059
071,004
066,110
062,092
030,067
107,118
117,062
092,009
091,069
012,116
119,069
088,103
053,076
049,082
096,100
019,039
060,041
017,089
008,010
074,066
073,110
042,053
095,045
024,040
015,052
056,058
107,028
043,104
007,080
089,038
099,088
013,059
103,028
086,076
042,083
094,063
069,044
027,109
081,067
035,035
007,055
078,107
114,102
030,105
083,079
061,010
088,049
111,070
097,029
117,089
041,109
009,085
091,090
081,054
055,011
077,056
014,026
020,045
004,118
083,014
116,060
021,036
065,073
037,113
080,104
028,024
001,106
025,119
093,017
098,081
103,092
018,120
023,058
017,012
055,094
021,021
100,087
048,061
068,013
093,008
011,018
033,101
047,112
095,019
089,102
038,066
063,100
110,034
038,098
005,005
063,075
082,112
111,065
019,015
075,057
110,024
086,101
066,072
032,016
072,114
084,014
052,053
035,071
040,106
022,050
112,039
069,073
006,012
045,037
052,016
119,093
003,095
113,047
079,006
076,074
012,080
101,103
115,120
047,006
097,078
102,007
045,020
057,074
