005,113
023,043
027,045
070,095
034,036
003,109
098,058
026,105
012,114
077,004
072,120
056,002
030,006
059,100
023,099
014,050
035,046
064,073
063,008
108,009
057,017
086,075
090,047
037,097
087,014
041,021
109,047
052,016
076,103
054,066
038,077
088,115
077,059
002,036
053,020
094,028
104,078
118,108
039,112
021,082
016,069
107,042
071,061
040,057
080,014
031,095
026,080
010,108
100,046
017,052
117,106
036,099
066,004
054,003
096,085
049,064
010,087
093,025
097,032
011,034
107,044
042,104
029,055
071,030
013,033
104,068
007,054
048,117
101,024
011,026
050,044
043,038
058,006
110,048
100,018
033,040
051,065
087,080
060,005
080,022
046,060
001,003
082,101
008,032
068,026
079,090
097,092
112,094
098,079
037,088
022,051
082,001
119,075
073,102
090,022
033,043
003,115
019,089
074,110
081,081
044,069
117,037
099,079
047,027
115,011
059,012
055,056
021,103
027,028
114,102
041,082
070,033
075,051
014,038
048,050
084,029
075,015
113,016
103,067
024,062
079,053
109,074
064,015
073,024
062,039
085,073
007,011
005,053
002,018
091,076
019,002
063,090
095,059
009,107
069,086
111,078
065,120
083,093
028,012
018,066
006,023
114,007
020,074
086,084
052,083
035,084
089,116
006,088
025,106
112,013
039,118
060,098
118,049
017,091
042,064
110,009
120,063
051,008
078,065
068,061
004,070
083,007
101,067
044,023
088,110
028,031
058,057
018,060
061,035
113,071
012,049
067,092
081,021
022,117
001,054
074,027
102,111
045,045
036,056
029,029
108,105
116,096
072,087
069,031
062,048
008,085
015,017
066,005
034,104
030,010
015,072
095,093
078,058
106,041
013,101
119,062
120,086
038,010
099,112
045,097
032,071
085,035
092,107
094,039
024,100
020,118
091,030
105,083
046,109
043,089
050,096
025,020
004,072
040,055
093,042
096,098
065,052
102,077
106,111
049,068
031,041
089,070
061,091
105,019
053,034
055,063
056,037
084,113
116,081
092,019
103,076
009,094
057,119
047,025
032,114
016,119
067,116
111,001
076,040
115,013
