009,082
001,028
023,004
106,025
091,077
019,100
041,101
010,109
050,050
069,011
036,087
085,030
014,023
016,089
113,017
058,044
008,038
024,098
028,022
055,058
054,008
007,055
057,110
068,058
048,052
105,084
078,117
076,049
010,093
005,095
104,060
118,117
094,024
071,018
067,036
097,043
016,024
081,066
053,067
025,075
054,025
033,074
112,045
013,078
045,012
070,092
034,105
007,056
116,003
046,091
028,107
056,083
079,070
097,116
037,086
060,099
087,040
063,120
117,098
030,054
108,097
065,116
078,068
095,042
035,104
100,102
022,021
050,045
006,047
064,079
056,038
096,007
021,114
017,063
027,030
119,067
039,029
077,089
089,080
099,111
037,031
040,115
116,049
029,021
109,009
059,046
002,008
051,048
047,004
102,029
052,094
001,118
029,085
053,048
052,050
031,019
112,085
118,005
114,014
081,060
120,111
098,006
042,082
044,070
087,088
012,043
110,040
073,073
017,105
020,053
057,106
084,035
012,112
024,101
072,086
101,054
093,107
079,081
096,091
103,002
074,053
113,033
062,108
090,037
082,016
094,077
041,046
086,120
019,010
049,026
115,090
042,059
046,034
004,015
058,119
074,026
085,084
061,095
080,113
066,109
095,112
018,013
080,022
004,051
115,076
021,064
003,033
025,090
022,006
069,062
083,014
045,019
075,114
031,103
107,032
102,093
076,047
033,027
023,044
104,103
018,027
082,035
092,036
117,016
120,115
090,056
032,073
005,106
051,068
030,020
011,081
015,064
013,065
111,119
077,034
103,013
036,102
110,096
099,023
062,078
092,041
059,059
003,096
068,087
055,039
088,072
009,074
027,055
106,104
044,062
014,005
035,037
026,001
075,092
088,028
040,061
006,010
064,066
109,057
015,065
032,076
039,012
093,071
048,083
011,003
020,039
067,052
098,069
073,042
072,002
119,031
060,017
086,018
043,094
061,015
107,032
111,113
065,057
100,110
049,009
089,020
034,108
008,041
114,001
101,099
108,071
083,072
084,011
070,075
002,100
105,080
063,061
038,079
026,118
091,069
066,097
038,007
043,088
071,063
047,051
