041,007
091,021
076,099
116,094
103,097
117,063
058,052
020,106
072,045
050,097
023,054
037,073
043,076
029,110
090,024
024,009
006,096
116,073
043,084
084,109
112,101
119,027
105,118
031,067
053,020
072,070
027,115
002,061
089,075
068,089
102,030
054,089
049,082
010,033
042,026
047,059
115,095
015,114
104,043
065,074
086,056
009,034
082,081
074,104
003,008
062,019
012,075
081,019
047,012
018,090
048,003
083,064
098,001
029,025
039,015
020,010
096,074
004,098
033,060
021,034
065,068
005,087
016,031
010,046
101,037
078,092
014,081
087,057
073,054
032,041
110,078
114,117
057,088
090,082
056,111
088,091
055,078
113,069
031,062
035,120
080,004
007,029
027,065
017,102
038,114
118,031
099,017
026,035
045,011
108,100
024,062
107,101
050,112
093,058
040,096
041,108
074,113
036,053
025,102
070,028
051,022
025,072
042,119
120,092
063,039
069,028
019,045
011,107
045,103
113,098
051,072
069,116
106,044
046,005
049,002
019,026
014,055
077,080
022,064
107,111
091,057
034,035
040,060
087,077
007,006
002,023
075,065
008,004
082,093
064,099
118,021
104,106
058,059
076,118
068,006
057,087
060,094
088,090
120,110
017,033
109,052
112,071
052,091
034,014
111,112
044,003
028,113
102,051
005,084
119,001
115,023
015,042
092,010
079,048
099,085
066,071
039,093
059,058
070,103
085,024
018,051
089,020
097,056
030,080
096,030
061,040
092,079
001,055
021,105
085,063
044,049
060,095
071,083
062,116
086,083
101,044
012,047
066,061
083,086
103,036
095,039
038,013
054,011
026,008
061,066
100,040
013,069
055,117
023,018
094,014
097,053
033,088
095,100
009,067
108,077
037,115
036,015
110,046
077,038
067,032
008,036
053,007
056,048
094,042
105,085
078,043
079,079
028,047
106,120
001,025
006,108
100,107
003,032
032,038
013,002
052,029
109,012
075,005
022,041
098,050
114,009
048,037
016,076
081,119
073,049
063,016
004,022
067,070
059,104
111,016
035,013
093,027
071,018
046,086
080,068
011,066
084,109
117,050
030,105
064,017
