112,108
011,062
006,063
050,035
109,006
076,095
111,037
087,118
052,070
019,101
004,038
062,068
099,058
007,116
090,084
106,096
018,119
072,096
027,089
115,014
034,067
018,028
077,079
003,117
099,012
007,067
053,053
046,079
035,057
069,025
096,072
060,009
012,112
063,087
095,063
068,061
020,008
108,026
109,109
056,076
065,102
033,119
005,049
040,032
030,092
025,088
011,046
107,011
031,059
086,036
023,027
075,015
026,044
066,066
038,120
084,025
015,093
063,064
031,068
062,048
024,022
086,034
054,075
070,033
005,003
030,091
105,078
089,018
021,082
039,007
019,029
079,046
065,114
096,060
107,002
021,045
042,081
070,036
108,038
008,113
002,026
029,011
103,080
051,115
067,089
093,050
112,061
073,118
113,013
093,098
052,054
057,015
111,095
025,023
078,020
094,047
105,035
042,014
095,053
085,107
097,010
074,108
090,008
006,043
094,054
089,077
118,073
049,099
083,102
079,001
100,076
026,105
020,081
098,052
091,030
072,044
069,084
047,066
024,018
013,012
044,094
119,097
044,034
045,078
013,002
012,065
040,071
010,017
120,090
058,074
003,111
050,049
016,082
092,077
032,056
060,001
080,058
029,085
055,116
017,098
120,004
115,115
083,040
057,064
045,051
106,021
117,100
015,094
032,006
058,045
022,101
036,009
078,074
092,106
102,070
073,027
008,007
022,019
004,005
082,050
048,028
101,069
085,030
103,111
055,013
064,105
061,043
056,029
059,019
074,022
075,016
016,024
054,021
077,117
038,023
002,097
061,113
098,103
009,056
027,059
110,005
041,055
036,052
082,065
053,112
066,104
049,106
113,099
023,072
041,069
076,103
046,042
001,017
118,024
048,010
067,004
091,080
081,107
009,041
102,109
084,104
080,048
116,016
028,092
059,055
081,062
068,042
114,110
034,060
014,039
116,051
028,033
035,090
071,086
043,003
017,037
039,083
100,071
097,057
114,087
064,088
047,091
117,093
087,047
119,032
104,114
043,020
071,073
101,075
104,040
110,110
001,041
088,085
010,031
033,100
088,083
037,120
014,039
051,031
037,086
