038,110
010,016
103,068
076,065
068,109
046,049
033,074
013,108
097,084
077,013
064,020
078,074
059,111
088,005
020,112
114,019
074,094
092,062
031,092
101,052
008,077
107,032
043,044
100,095
011,041
040,042
042,092
048,089
034,023
047,018
104,057
105,020
036,012
006,059
009,101
110,022
115,099
037,004
080,023
017,081
020,015
049,113
042,086
100,118
118,030
071,105
015,120
036,025
023,008
093,116
081,075
063,088
076,030
028,032
093,003
115,017
018,113
075,090
098,001
074,096
019,040
078,064
092,083
041,033
073,027
013,035
109,088
094,079
016,110
105,099
117,066
067,028
083,021
063,011
021,112
055,105
012,095
120,038
053,026
028,052
015,087
005,007
048,041
029,051
073,073
045,042
001,087
091,102
057,037
009,076
099,024
120,021
016,058
056,056
096,091
017,009
064,070
038,086
061,066
079,081
072,075
007,078
082,050
012,003
039,057
067,078
001,048
032,115
030,120
110,018
070,069
104,036
065,115
095,098
106,114
108,043
019,083
066,029
003,006
119,012
069,103
096,055
113,114
112,022
116,069
010,085
070,051
053,102
069,040
049,108
099,093
005,090
094,044
098,063
108,037
045,080
112,047
024,009
008,080
087,063
080,010
055,084
044,076
023,046
041,053
027,050
089,107
007,013
026,007
058,089
047,107
033,014
011,006
025,015
116,031
040,055
043,109
117,100
068,111
086,043
050,079
082,119
035,058
086,053
034,098
084,059
103,054
054,062
085,034
087,101
084,106
090,061
051,047
062,103
111,039
044,011
081,033
077,056
079,118
027,097
066,085
031,070
109,082
022,014
091,061
029,082
052,104
035,004
060,060
111,100
025,065
083,068
114,016
106,001
089,117
057,024
059,045
018,073
071,119
050,094
003,017
022,027
046,008
051,096
075,036
061,072
062,091
002,067
060,031
118,039
065,002
030,029
004,071
024,038
119,005
101,034
088,019
058,064
026,067
014,026
095,002
090,054
097,077
039,117
102,116
056,093
037,025
054,097
004,106
032,049
052,048
107,028
072,104
014,045
102,010
085,060
002,071
006,072
113,035
021,046
