055,051
109,006
047,105
063,110
085,118
064,079
032,052
080,022
114,103
090,078
039,054
110,023
064,097
037,078
050,090
086,111
004,101
073,037
069,054
024,070
066,037
038,063
088,035
095,002
117,117
083,114
068,086
058,001
060,119
093,116
091,096
067,066
028,028
112,070
039,027
075,018
011,115
033,079
100,116
092,038
120,050
072,069
078,109
025,093
021,067
048,082
006,059
011,086
012,049
031,102
042,006
030,042
114,012
070,007
003,040
109,055
107,010
021,017
072,003
099,023
049,044
081,042
097,067
054,005
116,062
118,025
080,039
035,058
102,092
045,065
090,013
096,028
071,077
104,065
044,047
103,021
102,014
027,064
020,027
017,044
074,085
108,089
084,016
085,103
074,112
069,104
056,117
119,056
067,084
089,072
087,046
032,114
119,032
098,113
001,104
076,010
053,068
113,043
055,019
110,052
026,033
054,111
096,001
068,108
022,080
070,047
105,074
006,057
010,038
115,055
014,017
033,058
005,050
002,039
025,063
104,031
007,062
057,029
028,041
087,051
051,119
023,046
046,026
082,120
022,012
091,069
101,071
030,106
014,009
111,097
019,072
045,007
075,102
063,090
007,101
108,094
035,033
029,089
048,004
079,034
012,026
113,082
082,092
036,080
106,011
037,095
027,049
081,120
062,041
043,076
050,075
120,019
020,003
018,088
077,075
078,071
019,008
079,098
107,106
117,040
097,107
041,112
010,048
031,094
009,002
015,032
066,043
015,073
034,056
093,016
098,061
084,024
057,077
118,015
065,035
088,084
056,100
052,076
061,060
059,108
111,109
101,068
004,005
062,031
003,091
008,083
013,025
017,059
040,013
046,115
018,053
059,045
029,020
076,009
094,060
095,008
061,045
103,107
013,015
047,034
116,081
052,088
038,036
036,061
016,048
040,105
105,073
115,030
106,053
026,100
060,029
077,030
099,085
005,087
009,066
041,004
071,099
094,024
001,018
058,036
008,098
089,081
023,014
086,057
034,021
073,091
065,074
042,064
053,110
100,087
083,099
002,118
049,095
016,020
051,022
024,096
043,083
112,011
044,093
092,113
