021,073,047,070,037
119,105,082,036,112
077,041,070,073,120
072,030,060,041,100
016,012,035,008,026
054,079,110,035,118
093,052,074,108,036
031,097,051,023,041
086,026,054,021,081
027,017,036,117,069
036,080,068,094,065
052,001,009,010,013
014,047,040,073,065
110,089,073,031,085
098,003,095,082,113
009,044,118,107,105
096,001,058,006,058
045,046,100,037,055
023,079,048,052,007
061,098,014,058,093
117,034,091,106,049
022,061,044,043,077
086,014,082,118,071
004,016,063,040,003
059,024,100,095,119
118,041,036,113,050
111,062,116,004,102
006,098,061,007,062
040,056,046,079,027
075,004,077,036,056
017,036,053,114,012
025,069,012,013,062
037,066,019,077,087
065,120,031,052,075
058,078,069,099,011
064,011,028,120,046
090,116,097,074,095
056,096,087,031,018
099,094,005,030,011
032,095,075,088,082
018,028,029,041,097
028,071,094,001,071
105,110,064,025,029
063,071,119,102,053
048,053,016,049,116
094,078,059,116,060
011,101,106,064,099
102,018,081,103,064
026,044,061,029,003
029,021,054,059,010
108,086,023,093,083
045,023,024,004,060
010,048,063,019,089
064,054,104,025,076
015,057,072,117,097
087,113,028,079,043
005,022,113,045,070
117,115,039,047,119
073,118,076,090,007
062,008,084,029,072
001,077,016,084,017
046,054,018,086,023
097,088,107,058,117
118,035,090,033,094
085,083,023,021,082
009,025,089,055,004
120,070,102,101,008
113,101,055,008,090
107,111,001,053,026
043,010,109,106,027
053,103,027,046,031
042,111,096,085,086
081,045,083,038,074
120,038,032,007,099
115,060,041,087,073
007,113,019,090,009
108,066,033,091,041
065,037,066,002,104
048,112,049,044,089
039,017,088,072,030
042,093,027,049,117
057,085,051,101,094
080,049,038,062,106
038,040,109,094,078
091,081,031,047,005
076,031,062,033,096
060,029,067,114,088
020,109,058,020,037
114,072,097,092,080
080,059,011,014,081
066,114,057,016,078
004,006,052,071,077
041,003,021,059,052
059,082,064,120,016
095,022,092,108,063
018,023,116,019,073
054,013,045,009,019
078,063,017,098,107
024,055,035,100,074
022,084,009,054,092
033,107,101,115,045
100,063,085,034,035
006,042,002,068,048
043,120,114,063,100
092,006,066,086,087
047,092,071,032,042
088,015,090,042,040
116,116,056,105,085
019,089,024,061,053
056,009,001,092,102
075,070,068,109,001
070,112,043,038,091
101,090,112,011,009
055,067,071,095,002
082,002,042,018,110
061,045,025,081,064
109,068,065,080,034
035,048,117,089,061
046,108,030,005,079
029,018,108,096,020
055,005,057,119,108
083,097,076,028,010
003,096,002,048,022
083,019,013,102,005
012,103,111,026,111
088,019,065,096,046
114,052,022,045,038
062,050,012,057,035
005,075,015,014,061
073,061,062,057,033
076,009,099,085,103
002,059,021,076,090
066,014,039,112,020
010,115,007,034,052
087,069,080,070,002
068,027,094,039,107
071,087,003,089,093
020,038,113,104,120
039,024,041,060,108
049,039,112,009,022
082,119,086,081,114
078,016,020,020,032
013,104,115,050,015
091,027,008,105,115
060,109,105,011,044
089,076,026,060,084
071,047,006,022,025
103,088,120,098,076
079,050,006,087,013
057,104,005,069,106
050,065,032,001,114
070,114,103,075,063
038,028,033,056,098
109,033,070,003,059
002,034,108,066,021
034,091,042,012,057
069,106,087,013,069
007,068,096,016,059
032,030,092,077,105
105,067,037,040,054
112,093,095,069,092
034,026,025,043,031
102,076,037,030,080
072,031,103,104,067
051,072,047,048,008
012,119,011,119,049
008,062,045,015,091
090,008,072,111,006
079,002,081,084,110
092,051,119,075,050
026,102,107,055,039
113,007,026,078,004
023,106,050,118,058
019,085,115,042,086
067,110,040,067,104
106,075,101,116,116
111,036,093,109,043
044,040,003,074,109
053,005,117,053,068
063,107,055,097,019
028,117,029,023,088
116,074,034,065,096
016,084,067,076,051
037,013,052,051,029
074,087,010,083,068
067,007,048,091,066
098,033,044,037,030
051,099,073,056,045
081,086,056,071,083
031,056,111,061,118
112,058,110,027,032
044,083,093,080,075
017,012,099,113,042
097,100,015,054,084
040,051,078,032,006
008,004,014,112,001
084,117,104,018,070
119,057,010,093,028
107,015,004,064,023
030,105,018,066,111
003,025,077,067,051
085,011,034,015,056
069,094,084,110,098
049,074,030,003,017
115,042,060,110,014
068,092,080,017,036
041,053,085,103,014
089,091,098,050,101
110,055,053,026,025
030,035,038,097,015
104,118,089,100,044
094,077,086,065,024
101,058,118,002,066
084,099,008,028,057
014,020,079,035,038
093,039,083,024,021
100,082,059,107,028
025,081,017,046,115
001,032,106,088,040
103,100,050,111,112
036,073,105,063,067
035,049,114,115,113
077,065,078,012,054
096,080,120,062,047
106,043,020,044,055
021,020,074,017,039
011,090,046,022,103
024,029,102,078,033
050,064,004,082,024
104,102,022,027,079
027,060,079,010,012
074,010,043,072,034
095,064,091,051,109
013,046,049,039,072
047,037,088,024,095
052,043,069,006,101
099,108,013,099,048
058,032,075,083,047
033,021,098,005,018
015,095,007,068,016
