067,109,118,073,077
039,114,091,117,083
086,081,071,048,071
092,095,051,023,046
055,014,034,039,108
074,067,114,098,089
052,037,048,079,025
098,016,039,089,049
013,019,096,033,111
070,062,049,099,102
056,099,095,019,043
111,001,041,055,080
062,023,036,094,107
100,038,119,047,044
010,087,062,092,007
111,079,109,024,120
003,112,077,034,052
058,097,001,092,040
095,047,053,011,090
103,107,004,050,055
087,093,110,084,015
041,010,096,019,106
056,036,090,094,096
077,096,022,056,091
073,007,027,060,059
063,095,117,022,022
061,027,114,034,098
049,005,014,104,108
050,115,085,071,117
003,031,002,056,017
045,024,092,027,089
076,081,015,107,017
035,087,076,012,002
108,085,113,080,059
088,052,007,101,067
029,009,019,090,003
028,112,006,054,029
006,003,110,050,009
065,055,084,057,054
094,090,112,006,061
054,101,023,119,048
112,045,087,100,111
080,114,017,044,065
089,022,107,016,003
002,102,030,018,118
081,119,060,112,031
046,044,004,065,016
009,054,052,115,051
034,074,089,038,063
021,032,087,033,068
105,062,071,051,038
116,110,016,097,075
058,041,045,042,079
081,018,022,103,051
085,043,098,095,071
089,026,068,009,120
020,088,026,005,034
009,119,046,084,067
048,049,091,111,020
014,098,050,074,010
077,070,040,002,095
032,073,069,106,045
059,015,033,013,091
084,033,056,077,055
104,118,100,109,032
068,012,040,082,002
057,076,012,001,099
019,102,057,061,027
005,024,063,097,007
037,092,044,032,068
065,115,045,017,063
101,068,024,101,107
055,043,120,087,073
020,044,094,057,049
099,050,003,012,042
029,075,043,001,085
005,057,061,068,045
110,051,036,113,094
038,069,030,088,005
114,108,038,100,094
044,060,103,052,088
028,076,073,080,032
117,003,054,025,025
066,048,032,060,081
017,082,005,059,037
031,040,055,114,090
109,016,093,030,103
012,005,039,118,060
024,083,078,085,102
041,120,031,063,105
099,002,056,079,112
057,046,092,018,028
011,013,038,021,112
036,104,047,096,014
113,084,097,114,110
108,021,054,031,024
079,070,099,038,082
051,103,029,058,097
060,117,115,043,084
106,120,018,064,054
075,025,009,051,050
026,042,013,089,095
119,107,027,024,114
061,080,082,072,072
102,029,048,077,036
119,017,069,035,066
037,096,100,063,041
012,027,047,064,009
074,037,062,078,022
080,006,024,113,073
027,035,105,040,100
049,069,010,091,097
022,061,025,108,113
102,113,079,093,024
054,056,059,046,030
107,071,007,027,057
120,052,067,015,109
006,053,065,036,034
070,040,049,075,077
117,034,113,039,057
007,084,111,067,001
043,075,116,066,087
017,116,035,037,021
030,021,081,070,101
078,083,066,036,115
034,061,081,028,080
015,094,002,061,052
096,020,075,065,101
092,008,072,020,065
093,078,066,026,014
112,045,034,054,061
040,028,009,013,039
115,033,115,085,064
024,105,010,102,019
047,022,059,087,114
083,056,011,110,098
042,059,104,049,086
025,017,109,073,040
079,091,046,008,010
025,047,112,078,105
087,068,083,029,117
094,093,120,068,036
001,117,080,014,056
078,106,018,116,011
098,048,106,045,021
043,111,111,040,078
118,023,041,105,042
106,008,026,004,043
047,077,118,005,100
069,090,042,017,116
008,099,032,035,033
014,063,119,116,064
007,013,074,118,005
082,042,012,093,035
021,105,025,069,086
026,036,076,015,030
044,106,053,106,013
067,109,086,076,038
071,060,019,108,044
113,054,093,081,119
068,085,055,007,118
052,039,015,041,016
033,104,028,062,001
050,079,014,044,026
069,082,068,009,081
093,110,101,071,066
002,034,099,026,070
088,101,097,083,037
001,051,044,095,070
018,028,095,025,048
090,094,050,067,046
110,080,079,081,026
051,031,104,086,069
097,073,035,031,088
011,064,072,048,019
053,007,020,006,083
048,026,107,090,103
010,098,117,103,023
104,030,101,119,113
035,086,042,055,092
105,049,003,058,084
115,092,017,014,076
075,025,116,096,060
039,089,108,016,053
091,046,102,069,006
022,002,037,021,074
038,055,013,041,050
008,058,057,109,110
042,100,106,047,062
063,012,008,070,018
059,100,020,020,082
109,111,037,072,078
033,015,089,082,075
073,004,051,029,006
120,118,084,115,087
086,059,073,062,033
040,064,065,003,041
064,035,023,052,039
004,097,058,037,119
045,004,063,086,012
103,108,085,105,047
046,019,086,007,023
064,072,070,110,099
030,001,028,099,104
031,053,074,107,029
085,089,060,003,079
015,065,103,042,004
114,074,031,022,058
016,057,077,023,092
083,011,064,117,053
097,078,105,028,072
101,010,094,030,069
084,086,006,111,031
023,014,088,043,027
107,066,090,011,076
032,039,052,010,011
090,032,102,083,004
118,063,098,074,093
062,029,016,053,015
066,091,082,120,056
053,066,088,076,008
116,050,021,046,035
095,088,083,010,074
013,020,108,102,096
082,113,067,008,062
023,116,008,088,028
004,006,058,059,058
071,072,080,045,012
100,041,075,049,106
072,009,033,066,020
019,103,005,032,104
036,058,061,075,013
096,065,064,053,109
027,077,021,098,008
016,030,011,112,116
091,067,029,120,047
060,018,001,002,093
072,071,078,004,085
018,038,070,104,115
076,011,043,091,018
