090,057,018,063,099
033,096,014,082,019
114,100,080,041,094
007,117,057,012,012
074,008,003,019,112
019,044,031,115,111
022,092,098,112,098
028,075,011,098,031
094,044,048,019,077
005,115,096,052,050
046,098,068,022,058
059,094,059,045,104
088,055,002,110,070
073,062,059,054,026
035,015,084,059,080
039,024,070,070,071
076,053,094,021,030
085,082,042,013,039
109,094,024,030,003
053,026,041,031,066
071,056,111,093,040
037,067,050,061,004
086,060,116,028,102
056,006,044,113,040
082,037,109,119,001
046,115,063,055,095
012,033,015,029,059
006,018,115,003,044
084,120,010,035,076
100,029,081,120,074
017,057,055,005,120
063,109,076,029,029
013,027,005,081,065
025,083,041,038,038
060,017,074,033,103
112,065,037,065,034
008,076,097,037,058
019,077,095,051,007
102,058,085,045,089
054,048,016,039,049
070,061,038,072,094
099,004,088,017,039
097,099,066,107,057
117,066,070,098,101
049,075,112,083,056
053,038,046,015,061
032,035,109,001,109
092,097,039,100,021
075,009,075,030,096
059,068,021,108,015
037,065,061,041,014
118,097,004,092,018
120,040,111,046,016
041,103,035,006,079
016,071,101,032,035
081,054,054,072,017
050,014,098,106,109
058,023,033,094,074
101,090,032,023,056
061,100,082,116,008
078,072,100,109,084
100,073,064,009,022
051,041,056,075,093
107,072,042,074,104
081,113,066,063,073
109,116,011,038,001
001,043,117,008,120
113,032,009,055,107
010,030,072,078,004
101,101,029,001,050
115,087,064,105,087
057,021,099,085,011
108,087,087,008,036
021,051,071,078,068
026,103,007,004,066
041,003,020,066,065
040,027,072,011,052
090,063,120,112,054
113,045,052,040,089
083,042,017,071,086
061,002,082,086,063
056,062,076,057,051
038,012,095,024,043
047,059,048,081,002
029,105,092,094,070
066,108,025,042,011
088,034,091,074,045
062,051,062,102,095
001,080,004,062,024
012,022,116,036,068
017,081,013,002,022
007,084,090,090,060
110,001,092,050,046
087,108,113,034,014
013,067,016,076,085
080,023,037,096,087
008,118,089,049,028
089,093,006,015,021
058,010,034,069,064
030,089,079,043,076
117,095,067,067,048
035,119,112,065,073
045,017,008,064,114
107,002,073,118,038
020,114,055,056,045
047,078,015,075,117
084,058,077,048,034
120,085,053,053,002
085,032,056,077,061
054,035,107,120,092
087,061,051,035,099
029,120,045,050,006
042,095,028,034,047
052,056,058,048,117
072,073,118,095,118
002,088,083,103,090
093,083,028,042,055
020,033,038,099,097
077,074,079,076,103
027,030,019,103,077
068,014,074,014,051
028,096,006,002,088
092,110,018,073,096
052,066,104,024,108
025,029,107,104,078
015,013,027,102,016
062,037,088,031,110
116,059,058,091,017
018,107,093,079,044
043,091,106,053,090
093,076,030,079,023
003,064,099,101,033
112,007,114,056,083
044,054,032,061,105
063,010,047,020,084
009,071,077,108,069
076,048,097,100,030
079,111,022,025,069
023,102,100,070,029
051,009,029,088,020
111,031,047,101,009
034,086,080,043,031
060,039,022,021,119
067,025,001,054,072
032,082,007,013,116
026,068,078,116,023
083,007,105,071,114
065,104,103,091,075
024,109,010,057,107
086,055,093,006,042
073,020,102,059,032
098,005,113,067,037
024,036,061,028,067
106,074,036,036,059
075,070,091,097,027
105,084,035,088,057
031,011,031,009,092
009,106,002,111,048
030,113,051,089,101
049,117,110,087,071
094,003,101,044,119
072,011,078,097,025
077,015,023,096,052
004,026,021,090,106
048,079,062,027,049
119,114,071,068,115
091,040,067,016,043
034,069,040,080,067
036,021,096,005,091
115,050,083,010,105
038,088,043,039,020
016,005,054,014,080
110,016,050,099,082
014,018,065,105,118
080,112,049,018,037
089,036,001,020,102
091,116,120,026,006
057,093,103,080,041
069,019,106,083,027
066,022,020,032,110
119,092,009,092,053
064,028,026,093,086
045,050,039,040,013
065,042,108,117,010
116,016,014,068,063
004,069,110,026,005
103,047,102,058,088
104,106,027,011,082
027,028,073,095,112
033,013,060,085,085
005,101,033,052,010
040,081,040,073,062
098,086,118,114,047
014,052,026,012,079
015,099,085,017,116
021,064,069,018,054
108,063,034,003,025
036,024,119,118,100
048,052,012,010,019
068,039,065,087,015
055,079,089,119,062
070,034,003,037,041
096,046,060,110,008
099,089,117,025,113
011,060,044,022,111
074,041,024,117,018
106,112,094,044,033
118,119,017,004,035
111,025,114,007,081
043,019,057,107,003
003,049,043,084,091
102,080,030,051,036
050,085,012,033,093
055,001,090,089,053
067,043,069,046,075
044,031,025,069,064
104,098,005,077,083
011,046,087,047,013
097,053,019,023,060
022,110,086,062,097
069,049,013,082,046
006,038,052,106,100
114,008,105,114,012
095,107,075,060,098
042,012,046,086,042
064,104,036,047,024
079,102,108,113,009
103,006,053,049,081
095,045,063,084,115
010,091,049,027,032
031,047,068,066,028
023,070,008,058,106
096,118,104,060,078
002,004,115,104,005
039,077,084,115,108
018,020,086,111,026
071,111,023,109,007
082,105,045,007,055
078,090,119,016,072
105,078,081,064,113
