062,120,060,026,002
116,097,055,062,067
023,027,056,028,061
033,065,073,062,085
059,080,042,056,039
073,011,059,013,014
022,083,099,119,117
118,058,078,087,058
075,092,057,005,072
039,070,099,034,022
018,016,006,076,082
094,021,058,088,050
032,100,004,091,016
002,030,068,015,087
083,063,031,091,089
114,024,021,065,025
042,084,034,075,078
081,107,101,069,067
106,100,023,027,036
066,101,118,113,013
115,033,089,049,030
012,075,116,028,040
033,079,037,120,108
077,009,093,102,111
010,033,029,029,098
035,077,085,072,059
089,119,063,017,032
015,104,083,061,112
082,052,036,024,071
102,103,105,034,091
096,110,030,107,053
044,068,005,100,008
025,008,048,078,055
120,029,105,020,048
057,055,102,066,075
113,052,044,072,074
011,102,116,042,045
085,117,020,099,091
016,064,091,103,068
104,016,070,082,106
005,003,061,012,055
064,021,092,082,119
067,079,012,110,036
046,019,119,068,109
006,118,098,045,003
042,039,054,090,109
114,010,107,048,047
066,106,098,061,002
004,046,110,053,045
052,068,056,050,049
021,095,067,002,069
117,087,054,094,119
065,092,004,020,020
111,055,096,114,107
056,037,075,093,052
120,109,115,033,120
054,076,108,076,035
041,049,020,080,006
034,088,068,037,084
019,041,084,081,026
113,098,039,060,013
061,040,071,033,016
013,102,091,054,017
109,091,009,063,063
096,035,044,106,074
085,014,064,035,080
049,067,032,080,014
024,054,058,038,093
099,013,013,085,039
080,010,120,002,046
083,035,112,070,021
036,099,082,044,005
087,025,109,060,105
013,093,030,044,024
028,038,028,010,020
037,090,076,105,046
032,057,046,009,112
090,044,097,117,004
103,067,018,111,081
088,085,027,116,072
051,022,038,004,057
093,116,046,055,102
084,045,088,015,113
069,048,053,104,088
051,078,007,040,089
112,030,031,019,043
117,114,104,021,022
034,049,081,097,086
024,093,071,118,103
054,002,064,096,018
071,057,016,030,023
091,116,065,109,001
001,006,070,065,060
107,014,019,022,120
048,074,096,049,083
086,060,110,021,041
017,043,111,037,097
043,111,084,086,027
059,005,041,066,076
007,026,006,057,088
063,107,005,115,104
029,094,017,004,024
065,020,100,001,042
027,090,003,018,037
100,001,047,064,054
056,071,118,089,079
020,086,001,070,108
052,081,024,115,095
010,034,119,024,052
095,080,112,118,021
005,108,106,030,031
030,051,065,071,105
071,063,043,023,116
007,041,010,108,017
016,069,097,001,042
088,022,095,111,111
020,036,094,097,060
011,074,001,032,035
036,008,045,079,075
064,081,034,119,115
047,065,026,059,043
003,106,103,010,113
076,108,002,101,094
025,004,048,018,066
060,048,074,059,099
026,044,014,098,001
099,112,076,011,054
075,111,017,075,066
055,087,079,083,065
021,119,007,077,098
089,009,081,092,033
119,011,009,027,068
018,066,101,116,084
104,070,032,058,003
062,042,074,040,019
109,086,090,087,062
022,029,066,102,100
044,076,033,043,034
116,039,049,046,012
058,012,093,067,029
038,056,011,022,101
043,115,008,023,104
093,118,012,085,037
019,019,107,013,012
004,026,114,112,118
115,088,062,094,073
091,097,049,052,038
053,062,050,120,034
072,120,075,092,064
068,024,067,007,011
097,075,063,095,048
045,073,028,026,090
118,037,013,079,101
111,018,025,047,070
070,007,103,016,051
101,105,045,008,086
040,020,079,114,051
057,059,035,110,010
027,062,100,095,044
060,078,055,042,015
101,045,095,050,116
105,001,016,048,071
100,096,023,053,114
102,113,053,096,094
041,003,062,051,044
009,032,117,098,117
106,007,085,025,058
098,095,025,009,069
070,064,014,051,050
095,077,033,071,102
028,054,041,107,009
008,059,069,045,070
079,072,027,003,100
080,031,052,100,096
055,112,015,074,059
094,038,077,019,015
081,060,073,057,023
074,071,072,025,080
048,050,015,063,093
069,110,040,088,107
006,040,078,083,081
112,036,038,103,026
107,115,003,039,090
105,083,039,117,077
050,047,113,067,009
108,017,011,106,011
030,114,072,012,057
092,072,052,073,028
078,028,111,041,110
053,085,042,032,103
045,025,002,084,041
039,099,087,099,114
023,089,114,052,027
067,002,080,069,053
068,069,008,029,061
002,053,066,039,064
029,015,069,035,097
008,098,109,043,019
047,091,047,113,099
110,023,104,005,073
077,117,010,041,031
092,084,019,038,096
110,066,037,036,049
014,005,108,073,056
015,051,043,112,018
097,109,102,014,065
073,006,087,064,006
017,012,061,109,079
072,104,022,016,008
087,017,026,093,004
108,058,106,054,033
063,056,086,017,085
031,082,090,008,062
040,073,022,081,030
082,004,018,031,092
049,043,092,104,028
058,018,086,011,056
076,046,115,105,077
078,105,040,056,007
090,013,117,031,038
084,103,120,068,007
037,032,083,058,005
012,034,051,078,095
098,027,082,046,076
074,028,024,089,032
079,061,088,047,025
026,089,057,007,082
046,015,021,006,118
103,094,080,084,063
035,023,029,090,040
061,113,050,014,110
038,082,089,086,083
119,101,051,077,010
003,050,094,003,106
001,053,060,074,047
086,096,113,006,092
014,031,059,101,078
009,047,036,055,115
050,061,035,108,087
031,042,077,036,029
