116,018,083,086,003
028,001,075,035,112
020,061,037,061,104
089,118,118,011,008
002,049,033,111,066
110,094,095,047,083
076,055,006,046,113
092,107,057,117,049
098,051,094,034,057
050,053,036,007,081
081,005,029,105,091
011,023,119,014,079
101,103,003,065,066
093,038,089,027,051
027,057,097,075,106
057,048,054,081,034
030,021,014,117,022
045,065,094,088,043
083,092,004,051,056
022,021,109,018,087
003,051,009,058,005
099,101,036,057,058
085,004,102,098,105
013,052,074,010,003
092,102,068,049,086
017,045,057,065,076
068,032,045,038,090
064,085,034,085,013
007,100,001,099,038
085,081,092,064,092
018,048,040,059,094
120,007,016,040,049
031,028,073,005,098
095,074,027,011,054
076,045,024,110,113
036,073,043,030,070
104,037,113,049,019
052,009,120,071,029
025,098,021,026,071
096,108,041,052,019
048,105,098,062,046
036,066,046,111,038
044,060,002,119,117
034,083,062,001,065
105,031,081,006,005
013,008,024,100,053
004,027,050,043,060
053,016,099,066,051
103,100,108,023,069
039,043,030,119,039
060,099,071,058,110
009,033,076,073,023
012,019,071,089,001
063,079,008,041,042
001,017,116,045,063
119,077,003,020,115
111,054,026,113,009
032,061,078,044,046
090,007,027,045,075
118,073,117,047,116
049,047,108,096,016
079,001,072,112,072
091,107,020,039,088
044,039,089,061,009
051,080,051,112,091
040,112,080,068,081
067,117,065,021,015
090,042,032,009,053
022,046,112,041,048
070,113,118,097,028
021,029,103,107,074
111,104,069,042,118
038,084,006,016,027
098,114,082,120,017
091,115,040,073,040
059,029,052,032,069
035,119,086,106,078
032,105,044,006,032
029,067,010,060,008
100,014,074,004,114
089,104,031,092,096
074,083,013,057,033
030,068,005,001,020
117,035,104,015,077
071,076,076,085,101
050,019,090,081,002
072,067,080,077,077
065,068,023,116,024
018,043,025,012,080
108,033,035,026,045
010,055,069,090,027
120,040,021,048,089
033,112,055,078,109
059,041,007,091,012
077,028,111,097,102
064,058,054,027,050
015,060,046,009,086
014,101,070,102,021
047,080,022,038,007
075,022,012,076,073
088,041,063,095,032
037,114,015,115,035
082,037,077,012,014
079,095,100,096,097
049,090,031,037,065
016,062,083,082,075
038,093,114,007,031
106,026,030,087,099
095,079,104,076,007
037,078,079,052,068
088,017,012,031,107
029,062,033,093,089
043,034,114,083,004
056,119,014,051,108
083,015,056,044,006
058,022,081,050,004
105,044,018,108,052
096,082,013,083,098
055,010,043,008,112
087,082,087,089,061
073,034,065,102,064
112,020,039,103,059
116,063,085,019,062
053,096,112,069,111
026,117,007,098,036
107,046,017,017,010
042,071,086,043,074
034,024,001,067,043
094,090,017,046,067
109,089,034,032,011
062,024,098,035,024
074,099,101,105,116
007,050,053,070,093
108,065,079,093,020
103,088,099,025,097
002,013,019,048,080
043,072,045,101,026
071,106,072,003,084
047,025,048,024,085
066,036,096,028,055
046,020,018,029,033
023,087,026,106,052
084,072,058,064,084
101,094,015,040,028
068,053,097,100,085
025,097,084,075,059
024,070,020,016,120
004,056,055,017,017
119,075,047,107,107
080,036,068,116,054
015,013,082,004,076
006,035,029,080,029
035,106,037,078,102
070,063,005,079,064
060,071,041,086,001
011,003,105,015,016
106,111,117,087,105
005,093,022,114,072
017,011,070,029,039
016,108,052,056,111
073,008,064,094,040
056,012,106,003,042
069,088,042,056,110
048,025,077,118,044
084,095,010,114,095
020,002,044,053,079
024,066,101,063,092
046,097,049,109,018
117,049,110,028,030
100,109,119,020,096
087,003,038,022,100
006,018,107,095,061
115,059,011,082,035
057,098,067,068,106
086,118,051,059,026
110,115,063,101,047
028,005,042,010,041
021,038,075,013,120
041,031,115,092,078
072,111,116,054,119
113,047,004,002,060
014,027,038,072,118
061,089,059,024,108
003,015,111,077,002
061,096,091,036,011
093,086,105,115,087
118,010,107,113,006
042,103,050,018,083
031,014,066,069,041
069,030,023,090,018
080,069,053,074,067
010,116,106,104,109
107,032,084,034,034
097,086,093,031,103
112,081,019,108,070
051,075,115,013,095
081,050,066,039,013
082,116,109,109,103
001,120,085,033,115
062,052,032,072,082
045,002,064,120,057
113,113,087,079,047
040,078,056,025,119
019,042,039,062,088
067,120,028,014,068
054,012,078,094,037
102,109,047,067,050
063,059,100,070,048
039,102,091,023,022
078,058,008,053,104
012,057,088,005,100
023,069,058,071,037
097,087,113,050,082
086,023,090,008,044
055,110,028,002,012
065,084,060,055,058
008,030,049,088,090
104,026,092,118,062
114,085,095,021,094
078,016,103,080,030
099,044,061,030,025
026,092,002,022,101
094,077,102,036,073
077,006,025,019,014
019,074,011,091,023
115,064,067,054,055
054,009,110,084,056
058,039,062,060,099
102,110,059,066,114
009,040,096,063,015
109,011,016,103,045
052,064,035,055,117
027,056,120,084,025
033,091,093,042,063
005,006,073,074,021
066,004,009,099,093
041,091,088,110,071
075,070,061,033,010
008,076,048,104,031
114,054,060,037,036
