001,026,075,060,018
115,097,020,078,045
045,118,035,120,119
042,032,099,006,014
006,111,104,002,068
061,018,036,001,001
063,079,062,075,096
025,094,026,094,074
047,036,034,106,087
114,030,067,005,010
033,046,103,102,005
040,052,095,039,101
086,074,106,023,097
043,078,032,119,021
019,016,115,013,111
068,102,061,074,036
060,112,052,032,012
023,064,001,048,062
051,038,053,085,046
098,073,119,001,112
013,072,108,014,009
064,001,092,074,106
079,023,033,055,036
030,006,057,086,054
120,069,103,048,055
020,098,090,041,017
002,075,111,008,109
021,111,113,116,020
041,052,016,078,086
093,004,023,098,114
110,037,019,033,038
057,115,073,043,110
108,050,087,055,012
029,093,026,035,031
021,017,080,067,037
088,081,077,076,107
075,007,082,022,111
034,036,115,011,043
096,047,032,034,110
056,087,009,052,038
048,011,091,090,115
076,077,056,012,098
112,034,091,054,030
117,032,050,050,080
039,106,087,018,016
026,027,084,100,028
071,009,074,026,062
036,103,082,025,090
056,019,043,053,017
081,037,101,082,033
008,062,106,034,050
005,003,058,010,057
097,034,119,009,070
063,083,107,090,100
082,002,015,010,015
010,056,114,045,064
116,027,008,040,029
053,096,014,068,081
113,099,105,065,043
078,024,058,030,117
024,047,017,113,082
031,120,059,008,026
029,091,084,118,093
001,092,040,038,052
087,010,100,070,039
107,043,109,017,033
035,045,054,020,051
044,080,042,044,119
016,056,020,096,021
119,024,065,059,020
072,018,059,050,066
020,114,039,099,027
057,094,030,101,094
088,060,015,108,025
117,039,095,051,047
032,074,069,120,071
058,076,120,007,107
015,075,093,062,078
066,041,031,016,060
060,060,053,056,091
101,040,076,076,095
051,030,045,047,108
047,084,105,013,115
069,005,044,054,041
091,017,007,058,083
036,071,089,070,098
022,029,004,027,066
066,022,046,065,055
078,007,001,073,041
083,062,022,004,024
062,106,111,104,003
007,103,107,019,108
103,048,009,099,069
044,115,104,056,023
077,066,034,117,019
079,005,118,081,095
104,045,028,106,083
027,100,005,052,059
075,031,010,095,049
100,055,040,029,058
012,076,078,080,027
004,096,018,042,068
032,014,049,118,008
080,102,080,081,091
061,119,027,093,008
017,006,070,110,024
023,057,008,014,072
084,065,002,061,042
095,011,085,031,114
054,098,049,096,116
067,053,048,018,031
059,089,017,119,052
093,055,063,032,039
108,068,029,088,094
030,020,067,051,040
080,093,041,115,117
091,079,110,066,059
003,043,083,108,082
111,061,051,109,102
090,048,071,004,004
015,086,035,003,002
064,090,110,104,011
109,091,005,003,088
049,059,024,087,065
102,014,088,060,010
081,033,056,039,007
105,077,117,026,050
059,028,023,079,085
089,107,011,110,049
025,002,068,022,092
074,070,075,031,058
053,049,014,112,093
094,092,096,080,042
112,083,097,075,025
018,051,079,067,028
046,067,047,016,063
102,100,096,047,102
026,040,037,071,078
028,072,012,083,053
109,008,011,049,106
034,042,055,058,104
010,073,076,092,063
067,065,029,037,051
014,004,071,064,116
113,069,003,036,061
073,001,021,045,105
018,101,102,019,022
052,023,048,040,023
002,114,113,092,009
103,058,064,011,079
014,117,069,084,061
099,120,081,021,112
062,046,041,105,047
042,099,088,114,073
076,105,117,029,022
114,010,077,030,013
045,088,045,036,069
085,049,109,117,070
011,113,021,100,081
038,057,043,111,084
024,019,018,082,018
092,070,099,025,087
006,013,063,061,103
106,044,013,053,011
052,108,060,112,015
073,051,114,105,006
068,028,120,035,037
090,053,055,098,076
118,095,092,069,077
033,085,066,085,048
009,050,016,042,080
097,063,112,007,056
013,009,064,027,077
043,108,094,088,044
085,026,022,073,016
016,105,108,012,113
027,089,006,028,019
077,113,012,057,026
046,058,072,041,064
106,095,051,068,079
111,101,085,091,046
055,067,002,087,120
003,025,046,006,067
099,063,003,037,092
089,086,070,103,075
072,061,060,095,053
008,110,090,024,109
054,003,061,113,099
017,044,044,107,120
120,081,036,015,035
071,087,097,109,103
065,118,013,084,040
098,104,079,094,085
035,008,039,002,086
009,031,102,063,100
096,035,030,089,057
104,088,004,069,071
041,059,098,089,089
048,035,072,009,075
069,119,100,005,006
095,090,065,071,029
004,015,057,079,048
115,054,033,017,002
094,097,089,091,073
037,039,019,114,001
070,112,101,072,089
087,021,078,020,045
011,020,024,083,065
100,013,038,046,099
007,041,027,021,060
119,084,062,063,084
012,022,025,057,101
028,110,083,024,067
086,082,094,049,034
084,015,116,101,035
040,025,118,038,004
116,109,038,033,105
039,029,050,023,113
107,054,066,107,076
038,080,010,062,005
074,042,068,115,030
049,071,074,059,013
083,021,054,066,072
055,068,086,111,104
058,064,007,072,118
022,082,037,077,044
050,117,052,044,007
082,012,098,116,034
101,104,042,102,032
092,038,025,064,097
065,016,081,028,088
050,107,031,097,014
105,078,116,103,003
070,116,028,015,054
019,066,112,093,032
005,012,073,043,118
031,116,086,046,056
118,033,093,077,074
037,085,006,086,096
110,109,047,097,090
